architecture,model_seed,split,subset_name,pmu_count,pmu_buses,subset_predeclared_without_test_selection,detection_precision,detection_recall,detection_f1,event_macro_f1_all_labels,event_weighted_f1_all_labels,event_macro_f1_abnormal,event_weighted_f1_abnormal,normal_minutes,false_positive_samples,false_positive_fraction,false_alarm_episodes,false_alarm_episodes_per_min,event_scenarios,detected_event_scenarios,scenario_detection_rate,delay_mean_s,delay_median_s,delay_p95_s,physical_n,physical_top1,physical_top3,physical_prediction_coverage,physical_electrical_distance_conditional,physical_electrical_distance_penalized,integrity_n,integrity_top1,integrity_top3,integrity_prediction_coverage,integrity_electrical_distance_conditional,integrity_electrical_distance_penalized,scenario_physical_top1,fitted_classifiers,fitted_trees,fitted_nodes,depth_mean,depth_max,serialized_bytes,inference_seconds_mean,inference_seconds_p50,inference_seconds_p95
typed,29,validation,fixed_6_04,6,"[2, 5, 6, 10, 22, 39]",True,0.9834637717748044,0.9424216765453006,0.9625054049045648,0.7266229779995561,0.9101165231719518,0.6997224140554181,0.8136778495877178,7.1509094444444425,131,0.010146386801951825,31,4.3351129308572025,137,127,0.927007299270073,0.030000787401574865,0.00010000000000021103,0.15676666666666594,7915,0.4414403032217309,0.5948199620972836,0.9278584965255844,0.019029714543103614,0.026540024763233496,2212,0.6975587703435805,0.7066003616636528,0.7129294755877035,0.0010352765980506224,0.036086501889198826,0.5867768595041323,12,360,183024,13.683333333333334,14,29279540,0.31603570000152104,0.31603570000152104,0.31603570000152104
typed,29,test,fixed_6_04,6,"[2, 5, 6, 10, 22, 39]",True,0.983577564426478,0.9418168622232974,0.9622443304702466,0.7434490900133952,0.9242817154531681,0.7192865549219936,0.8501711814631228,7.1509094444444425,130,0.01006893346758578,30,4.195270578248906,137,127,0.927007299270073,0.032624671916010546,0.00010000000000021103,0.13343333333333307,7915,0.3921667719519899,0.5925457991156032,0.9292482627921668,0.021818397892120624,0.028986721937560075,2212,0.6966546112115732,0.703887884267631,0.7147377938517179,0.0016062836599666684,0.03627382709696221,0.5289256198347108,12,360,183024,13.683333333333334,14,29279540,0.3179724000074202,0.3179724000074202,0.3179724000074202
typed,47,validation,fixed_6_04,6,"[2, 5, 6, 10, 22, 39]",True,0.983858764186633,0.9437522680537075,0.9633882817805767,0.7257108513592807,0.9118163853418738,0.6987297041895169,0.8170394092648146,7.1509094444444425,128,0.009914026798853691,27,3.7757435204240153,137,127,0.927007299270073,0.02921181102362211,0.00010000000000021103,0.13343333333333307,7915,0.4337334175615919,0.5962097283638661,0.9428932406822489,0.02004464608951334,0.025931800857756104,2212,0.703887884267631,0.7047920433996383,0.7115732368896925,0.000547872043776323,0.03590527419279727,0.5619834710743802,12,360,180490,13.733333333333333,14,28545553,0.3140622000064468,0.3140622000064468,0.3140622000064468
typed,47,test,fixed_6_04,6,"[2, 5, 6, 10, 22, 39]",True,0.9842759320314481,0.9389137534776824,0.9610598650405497,0.7367435504720543,0.9225107877879406,0.7117076246595522,0.8463138540569027,7.1509094444444425,124,0.009604213461389512,30,4.195270578248906,137,127,0.927007299270073,0.03367690288713916,0.00010000000000021103,0.13343333333333307,7915,0.40846493998736577,0.6012634238787113,0.9403663929248263,0.021265879216546657,0.027340701022160782,2212,0.7034358047016275,0.7061482820976492,0.7142857142857143,0.0007277209431876794,0.035701222938624266,0.5206611570247934,12,360,180490,13.733333333333333,14,28545553,0.31191730000136886,0.31191730000136886,0.31191730000136886
typed,11,validation,fixed_6_05,6,"[2, 5, 19, 22, 29, 39]",True,0.9807377565151706,0.9423007136809,0.9611351017890192,0.730942233384065,0.9114948124443818,0.7054278372074461,0.8198891705246548,7.1509094444444425,153,0.011850360158004803,33,4.614797636073797,137,127,0.927007299270073,0.030263254593175914,0.00010000000000021103,0.13343333333333307,7915,0.49121920404295644,0.6320909665192672,0.9428932406822489,0.016550392745195475,0.02263709299816745,2212,0.6912296564195298,0.7047920433996383,0.7088607594936709,0.0005441460053756757,0.03623514770413923,0.6115702479338843,12,360,178332,13.666666666666666,14,27897918,0.3378688999946462,0.3378688999946462,0.3378688999946462
typed,11,test,fixed_6_05,6,"[2, 5, 19, 22, 29, 39]",True,0.979874213836478,0.9423007136809,0.9607202318554603,0.7304073351316602,0.9197767799222971,0.7053211240910671,0.8419604723908709,7.1509094444444425,160,0.012392533498567114,32,4.4749552834654995,137,127,0.927007299270073,0.0323622047244095,0.00010000000000021103,0.16676666666666629,7915,0.4410612760581175,0.5965887555274795,0.9417561591914088,0.017927211153677233,0.024054915573462607,2212,0.7215189873417721,0.7246835443037974,0.7255877034358047,0.0003059444023535596,0.03401174157667152,0.5537190082644629,12,360,178332,13.666666666666666,14,27897918,0.3058278000098653,0.3058278000098653,0.3058278000098653
typed,29,validation,fixed_6_05,6,"[2, 5, 19, 22, 29, 39]",True,0.9819831170467431,0.9427845651385025,0.9619846951370032,0.7360589937203476,0.9159532567156984,0.7116893576431547,0.8299032360533126,7.1509094444444425,143,0.011075826814344358,38,5.314009399115281,137,127,0.927007299270073,0.0318372703412074,0.00010000000000021103,0.15676666666666594,7915,0.48806064434617813,0.6240050536955148,0.9446620341124448,0.01545789441548698,0.021416525189730466,2212,0.703887884267631,0.711121157323689,0.7160940325497287,0.0004468033590755238,0.03527870825455113,0.5950413223140496,12,360,185948,13.71111111111111,14,29484038,0.31927079999877606,0.31927079999877606,0.31927079999877606
typed,29,test,fixed_6_05,6,"[2, 5, 19, 22, 29, 39]",True,0.9813766201082169,0.9433893794605056,0.9620081411126187,0.7307864491886813,0.9244240646435299,0.7062608210266863,0.8518558882800131,7.1509094444444425,148,0.01146309348617458,34,4.754639988682094,137,127,0.927007299270073,0.03052572178477696,0.00010000000000021103,0.13343333333333307,7915,0.45824384080859126,0.6255211623499685,0.9451674036639293,0.016737730082189463,0.022571767424544663,2212,0.7084086799276673,0.7233273056057866,0.7269439421338155,0.001118045726887874,0.034435508226434895,0.5785123966942148,12,360,185948,13.71111111111111,14,29484038,0.33812139999645296,0.33812139999645296,0.33812139999645296
typed,47,validation,fixed_6_05,6,"[2, 5, 19, 22, 29, 39]",True,0.9807353311508437,0.9421797508164993,0.9610710099327534,0.7189852790621517,0.9104519509835736,0.6926023173511063,0.8172886134124289,7.1509094444444425,153,0.011850360158004803,33,4.614797636073797,137,127,0.927007299270073,0.03052572178477696,0.00010000000000021103,0.15676666666666594,7915,0.4721415034744157,0.6243840808591282,0.9365761212886924,0.0164248403923321,0.023192811212611516,2212,0.7061482820976492,0.711121157323689,0.7151898734177216,0.00046678742421655883,0.0354039302889948,0.5785123966942148,12,360,181776,13.652777777777779,14,28221882,0.3877730999956839,0.3877730999956839,0.3877730999956839
typed,47,test,fixed_6_05,6,"[2, 5, 19, 22, 29, 39]",True,0.9791194968553459,0.9415749364944962,0.9599802676203983,0.7179139244927394,0.9179444496168575,0.6916108961686152,0.8382778218501625,7.1509094444444425,166,0.01285725350476338,26,3.6359011678157187,137,127,0.927007299270073,0.03157716535433077,0.00010000000000021103,0.13343333333333307,7915,0.4476310802274163,0.62122552116235,0.9379658875552748,0.016959763468433676,0.023546248661012577,2212,0.7147377938517179,0.7292043399638336,0.7323688969258589,0.0010060003846561185,0.033691513361688345,0.5371900826446281,12,360,181776,13.652777777777779,14,28221882,0.31220939999911934,0.31220939999911934,0.31220939999911934
typed,11,validation,fixed_6_06,6,"[2, 6, 19, 22, 29, 39]",True,0.9838343015913109,0.9423007136809,0.9626197096076614,0.72014739319063,0.9083652361248903,0.6932434686832964,0.808902737457659,7.1509094444444425,128,0.009914026798853691,29,4.055428225640609,137,127,0.927007299270073,0.02921496062992133,0.00010000000000021103,0.15676666666666594,7915,0.46923562855337964,0.6098547062539482,0.9404927353126974,0.017318198036133547,0.023615065165470215,2212,0.6401446654611211,0.6518987341772152,0.6622965641952984,0.0010500067340535667,0.04227852096610244,0.5867768595041323,12,360,176226,13.669444444444444,14,27578592,0.32932220000657253,0.32932220000657253,0.32932220000657253
typed,11,test,fixed_6_06,6,"[2, 6, 19, 22, 29, 39]",True,0.9809607867860295,0.9410910850368936,0.9606124212865786,0.7297278424083422,0.9181521943715785,0.7052696071543489,0.8373103993881456,7.1509094444444425,151,0.011695453489272712,30,4.195270578248906,137,127,0.927007299270073,0.031574803149606354,0.00010000000000021103,0.13343333333333307,7915,0.45710675931775113,0.5981048641819331,0.9406190777005685,0.0171743113716516,0.023466353479183518,2212,0.6279385171790235,0.6338155515370705,0.6424050632911392,0.0009071590678545436,0.044615208216929894,0.5867768595041323,12,360,176226,13.669444444444444,14,27578592,0.3325648000027286,0.3325648000027286,0.3325648000027286
typed,29,validation,fixed_6_06,6,"[2, 6, 19, 22, 29, 39]",True,0.9833501513622603,0.9430264908673037,0.962766285890707,0.7125138110536356,0.9073162380284379,0.6840310923196242,0.8063537061089038,7.1509094444444425,132,0.010223840136317868,31,4.3351129308572025,137,128,0.9343065693430657,0.034716666666666715,0.00010000000000021103,0.15509999999999938,7915,0.46064434617814276,0.6065698041692988,0.9384712571067593,0.017664216763655507,0.024153700110042597,2212,0.641500904159132,0.6537070524412296,0.6609403254972875,0.0011658362859754716,0.04252065375022961,0.5702479338842975,12,360,186546,13.619444444444444,14,29607569,0.31752419999975245,0.31752419999975245,0.31752419999975245
typed,29,test,fixed_6_06,6,"[2, 6, 19, 22, 29, 39]",True,0.9829631499242807,0.9421797508164993,0.9621394601939349,0.7243422472545724,0.9163944171710399,0.6978807668993675,0.8303836953806256,7.1509094444444425,135,0.010456200139416002,29,4.055428225640609,137,127,0.927007299270073,0.03236456692913392,0.00010000000000021103,0.13343333333333307,7915,0.4632975363234365,0.6092229943145926,0.9355653821857233,0.017030204564578634,0.023867025084470597,2212,0.6320072332730561,0.6360759493670886,0.6433092224231465,0.0006920329924606364,0.04436630223003828,0.5702479338842975,12,360,186546,13.619444444444444,14,29607569,0.39934449999418575,0.39934449999418575,0.39934449999418575
typed,47,validation,fixed_6_06,6,"[2, 6, 19, 22, 29, 39]",True,0.9874461070251078,0.9419378250876981,0.9641552652758002,0.714373014257403,0.9070201287731657,0.6855243099990392,0.8021851005988351,7.1509094444444425,99,0.007667880102238401,30,4.195270578248906,137,127,0.927007299270073,0.03236692913385832,0.00010000000000021103,0.16676666666666629,7915,0.4566013897662666,0.6027795325331649,0.9387239418825016,0.017133440688840467,0.02362879704520332,2212,0.6270343580470162,0.6433092224231465,0.6469258589511754,0.0011080961113882056,0.04419263259337793,0.5785123966942148,12,360,184226,13.652777777777779,14,28890264,0.32631919998675585,0.32631919998675585,0.32631919998675585
typed,47,test,fixed_6_06,6,"[2, 6, 19, 22, 29, 39]",True,0.9851879984808204,0.941333010765695,0.9627613509835458,0.7211516295538346,0.9169746192665843,0.6943401779458612,0.8301295593894221,7.1509094444444425,117,0.009062040120827201,29,4.055428225640609,137,127,0.927007299270073,0.03341601049868772,0.00010000000000021103,0.15676666666666594,7915,0.468603916614024,0.6180669614655717,0.9421351863550221,0.016765757172398837,0.022920792308937822,2212,0.6320072332730561,0.6365280289330922,0.6428571428571429,0.000759938800262073,0.04446530991703123,0.6198347107438017,12,360,184226,13.652777777777779,14,28890264,0.31313809999846853,0.31313809999846853,0.31313809999846853
typed,11,validation,fixed_6_07,6,"[2, 6, 10, 22, 29, 39]",True,0.9786405327302425,0.9421797508164993,0.9600640946628868,0.7220480086213306,0.906834536642951,0.695968022703769,0.8100297422746887,7.1509094444444425,170,0.013167066842227558,22,3.076531757382531,137,127,0.927007299270073,0.03446509186351711,0.00010000000000021103,0.13343333333333307,7915,0.4554643082754264,0.5982312065698042,0.9409981048641819,0.018608389412424882,0.024775656226879376,2212,0.6374321880650995,0.6487341772151899,0.653254972875226,0.0013734409829936948,0.04359364841347213,0.5371900826446281,12,360,181388,13.694444444444445,14,29093300,0.32079979999980424,0.32079979999980424,0.32079979999980424
typed,11,test,fixed_6_07,6,"[2, 6, 10, 22, 29, 39]",True,0.9798183652875883,0.9396395306640861,0.9593084285273232,0.7351069630060434,0.9175538658024093,0.7110159802357425,0.8375462830500436,7.1509094444444425,160,0.012392533498567114,28,3.9155858730323123,137,127,0.927007299270073,0.033676115485564345,0.00010000000000021103,0.15676666666666594,7915,0.45761212886923563,0.6003790271636134,0.9402400505369551,0.01942802567056602,0.025625547896389815,2212,0.6283905967450272,0.6329113924050633,0.6374321880650995,0.0007380319302286243,0.04511522482787042,0.5702479338842975,12,360,181388,13.694444444444445,14,29093300,0.3086588000005577,0.3086588000005577,0.3086588000005577
typed,29,validation,fixed_6_07,6,"[2, 6, 10, 22, 29, 39]",True,0.9871989860583017,0.9421797508164993,0.964164139382311,0.7202854686008201,0.909681000249931,0.6920577988624917,0.8091272717552404,7.1509094444444425,101,0.00782278677097049,29,4.055428225640609,137,127,0.927007299270073,0.032368503937007936,0.00010000000000021103,0.16676666666666629,7915,0.4534428300694883,0.5997473152242577,0.945925457991156,0.018570316910456842,0.024224603065248096,2212,0.6428571428571429,0.6455696202531646,0.6518987341772152,0.0007231279888749251,0.043334847904120136,0.5289256198347108,12,360,182492,13.727777777777778,14,28976922,0.39006040000822395,0.39006040000822395,0.39006040000822395
typed,29,test,fixed_6_07,6,"[2, 6, 10, 22, 29, 39]",True,0.9879180974182882,0.9396395306640861,0.9631742095474272,0.7266625635587881,0.9198622827579137,0.7000879617072042,0.83571487217562,7.1509094444444425,95,0.007358066764774224,25,3.4960588152074217,137,127,0.927007299270073,0.033941732283464615,0.00010000000000021103,0.13343333333333307,7915,0.4505369551484523,0.5991156032849021,0.9433986102337334,0.018572005588833557,0.02449041514127767,2212,0.6292947558770343,0.6329113924050633,0.6378842676311031,0.0005488712844135894,0.04493922906962358,0.5371900826446281,12,360,182492,13.727777777777778,14,28976922,0.29455129998677876,0.29455129998677876,0.29455129998677876
typed,47,validation,fixed_6_07,6,"[2, 6, 10, 22, 29, 39]",True,0.9908069458631257,0.9386718277488811,0.9640350332318778,0.7190780287742582,0.9108114695683031,0.6904061515556461,0.8102339165767097,7.1509094444444425,72,0.005576640074355201,20,2.7968470521659374,137,127,0.927007299270073,0.041556430446194254,0.00010000000000021103,0.16676666666666629,7915,0.46948831332912194,0.6114971572962729,0.9447883765003159,0.018195416051193288,0.023989299631714044,2212,0.6478300180831826,0.6500904159132007,0.6537070524412296,0.0004764700961499316,0.04295224631613021,0.5950413223140496,12,360,183314,13.669444444444444,14,28965021,0.3025824000069406,0.3025824000069406,0.3025824000069406
typed,47,test,fixed_6_07,6,"[2, 6, 10, 22, 29, 39]",True,0.9883972969526966,0.937704124833676,0.9623836126629423,0.7360537091189758,0.92187580329008,0.7100267631745494,0.8413328335194409,7.1509094444444425,91,0.007048253427310046,20,2.7968470521659374,137,127,0.927007299270073,0.03814514435695542,0.00010000000000021103,0.19009999999999916,7915,0.44990524320909664,0.5903979785217941,0.942008843967151,0.01949369602768754,0.025503973777767572,2212,0.6342676311030742,0.6369801084990958,0.641500904159132,0.000524095400354613,0.044479985926485194,0.5537190082644629,12,360,183314,13.669444444444444,14,28965021,0.30701059999410063,0.30701059999410063,0.30701059999410063
typed,11,validation,fixed_6_08,6,"[6, 10, 19, 22, 29, 39]",True,0.9843172255514472,0.9338333131728559,0.9584109248913718,0.6971702054492828,0.898530945360315,0.666920375634021,0.7872073614692661,7.1509094444444425,123,0.009526760127023469,32,4.4749552834654995,137,127,0.927007299270073,0.04496771653543308,0.00010000000000021103,0.2000999999999995,7915,0.48414403032217307,0.604801010739103,0.9432722678458623,0.01691290662098672,0.022938643830904198,2212,0.5443037974683544,0.5628390596745028,0.569620253164557,0.001468287160114997,0.05383116673076594,0.5785123966942148,12,360,184584,13.683333333333334,14,28936286,0.3162873999972362,0.3162873999972362,0.3162873999972362
typed,11,test,fixed_6_08,6,"[6, 10, 19, 22, 29, 39]",True,0.9829255861365953,0.9331075359864521,0.9573689109525287,0.7143256239433077,0.908516930037869,0.6866472650861266,0.8144572686824402,7.1509094444444425,134,0.010378746805049957,32,4.4749552834654995,137,127,0.927007299270073,0.04365459317585303,0.00010000000000021103,0.16676666666666629,7915,0.48288060644346176,0.6209728363866077,0.9431459254579911,0.01646999142842735,0.02253433052185183,2212,0.5605786618444847,0.5673598553345389,0.5723327305605787,0.0008147240149553005,0.053127093002748406,0.6115702479338843,12,360,184584,13.683333333333334,14,28936286,0.392314599987003,0.392314599987003,0.392314599987003
typed,29,validation,fixed_6_08,6,"[6, 10, 19, 22, 29, 39]",True,0.9786319382981413,0.9362525704608685,0.956973293768546,0.6943130394413937,0.8966568130064665,0.6647055680433764,0.7867040596923629,7.1509094444444425,169,0.013089613507861513,45,6.292905867373359,137,127,0.927007299270073,0.038407611548556465,0.00010000000000021103,0.16676666666666629,7915,0.4697409981048642,0.6030322173089071,0.9350600126342388,0.017033980820797264,0.023924178232382742,2212,0.5556057866184448,0.5768535262206148,0.5877034358047016,0.0017282429002963965,0.05178382262206422,0.5702479338842975,12,360,181710,13.713888888888889,14,28830880,0.31430129999353085,0.31430129999353085,0.31430129999353085
typed,29,test,fixed_6_08,6,"[6, 10, 19, 22, 29, 39]",True,0.9805689611379222,0.9339542760372566,0.9566941329533486,0.7063123897792519,0.9049845216173689,0.6783311837782866,0.8072360862560914,7.1509094444444425,153,0.011850360158004803,51,7.13195998302314,137,127,0.927007299270073,0.03840524934383205,0.00010000000000021103,0.15676666666666594,7915,0.4574857864813645,0.6039166140240051,0.9300063171193935,0.016775395248825303,0.024219894150130202,2212,0.5646473779385172,0.5736889692585895,0.5827305605786618,0.0011400101989482827,0.05204478199514667,0.5785123966942148,12,360,181710,13.713888888888889,14,28830880,0.3019154000066919,0.3019154000066919,0.3019154000066919
typed,47,validation,fixed_6_08,6,"[6, 10, 19, 22, 29, 39]",True,0.978299268231138,0.9379460505624774,0.9576977706416353,0.7013113769109293,0.8974144287518285,0.6728788783989322,0.7881808261939219,7.1509094444444425,172,0.013321973510959647,38,5.314009399115281,137,127,0.927007299270073,0.03892860892388455,0.00010000000000021103,0.16676666666666629,7915,0.4775742261528743,0.6075805432722678,0.9404927353126974,0.016277058123850562,0.022635880641523966,2212,0.5506329113924051,0.5750452079566004,0.5849909584086799,0.0021459264328087236,0.05235747673654544,0.5950413223140496,12,360,183846,13.680555555555555,14,29110325,0.3156001000024844,0.3156001000024844,0.3156001000024844
typed,47,test,fixed_6_08,6,"[6, 10, 19, 22, 29, 39]",True,0.9806231003039514,0.9366154590540704,0.9581142114706428,0.7164208817910381,0.9078494451155072,0.6899302423357896,0.8133169008683366,7.1509094444444425,153,0.011850360158004803,40,5.593694104331875,137,127,0.927007299270073,0.03813727034120736,0.00010000000000021103,0.16676666666666629,7915,0.4790903348073279,0.6137713202779532,0.9393556538218573,0.0162229939526463,0.022706601319392134,2212,0.560126582278481,0.5705244122965641,0.575497287522604,0.000893946897152402,0.05278559614544781,0.5950413223140496,12,360,183846,13.680555555555555,14,29110325,0.3065521999960765,0.3065521999960765,0.3065521999960765
typed,11,validation,fixed_6_09,6,"[2, 5, 10, 19, 29, 39]",True,0.9839118317709653,0.9395185677996855,0.9612028958604046,0.7215997330382764,0.9111055768591684,0.6942304971300859,0.8171409502522139,7.1509094444444425,127,0.009836573464487646,35,4.894482341290391,137,127,0.927007299270073,0.035779790026246774,0.00010000000000021103,0.15676666666666594,7915,0.48363866077068857,0.6234996841440303,0.9480732785849653,0.017836564224054052,0.023304365617863206,2212,0.6912296564195298,0.6984629294755877,0.7007233273056058,0.00023654934123208367,0.037017182127814886,0.5785123966942148,12,360,181560,13.688888888888888,14,28859023,0.38998690000153147,0.38998690000153147,0.38998690000153147
typed,11,test,fixed_6_09,6,"[2, 5, 10, 19, 29, 39]",True,0.9844264370726766,0.9404862707148905,0.9619548407052273,0.724623844325202,0.920351790304095,0.6976998696226497,0.8399098666599006,7.1509094444444425,123,0.009526760127023469,24,3.3562164625991247,137,127,0.927007299270073,0.03157952755905518,0.00010000000000021103,0.13343333333333307,7915,0.4452305748578648,0.6003790271636134,0.9474415666456096,0.018504058136697005,0.024003295361315544,2212,0.734629294755877,0.7382459312839059,0.740506329113924,0.0002600559081423796,0.03214532048271204,0.5619834710743802,12,360,181560,13.688888888888888,14,28859023,0.30476340001041535,0.30476340001041535,0.30476340001041535
typed,29,validation,fixed_6_09,6,"[2, 5, 10, 19, 29, 39]",True,0.9826823410441158,0.9403653078504899,0.9610582272221535,0.7335792615447816,0.9154072092087487,0.7083807226510426,0.8289384720794879,7.1509094444444425,137,0.01061110680814809,33,4.614797636073797,137,127,0.927007299270073,0.030267191601049938,0.00010000000000021103,0.13343333333333307,7915,0.4602653190145294,0.6118761844598863,0.9527479469361971,0.017319004977499733,0.02231902694631765,2212,0.6948462929475587,0.7002712477396021,0.701627486437613,0.0004133491550494891,0.03703011000027088,0.5454545454545454,12,360,185364,13.708333333333334,14,29417562,0.31444449999253266,0.31444449999253266,0.31444449999253266
typed,29,test,fixed_6_09,6,"[2, 5, 10, 19, 29, 39]",True,0.9851654621529099,0.9398814563928873,0.9619908381824935,0.7304747270000937,0.9230731830684751,0.7042587527764532,0.8464380576150224,7.1509094444444425,117,0.009062040120827201,37,5.174167046506984,137,127,0.927007299270073,0.03157716535433077,0.00010000000000021103,0.15676666666666594,7915,0.44990524320909664,0.6101073910296905,0.951737207833228,0.01811809372165524,0.023186501778070166,2212,0.7386980108499096,0.7414104882459313,0.7432188065099458,0.0002771455770533349,0.03182472639752903,0.5867768595041323,12,360,185364,13.708333333333334,14,29417562,0.32463660000939853,0.32463660000939853,0.32463660000939853
typed,47,validation,fixed_6_09,6,"[2, 5, 10, 19, 29, 39]",True,0.985904761904762,0.9391556792064836,0.9619625820840044,0.7242531090874204,0.912825816220004,0.6971012139705985,0.8198009908616043,7.1509094444444425,111,0.008597320114630935,29,4.055428225640609,137,127,0.927007299270073,0.033155905511811086,0.00010000000000021103,0.15676666666666594,7915,0.47706885660138976,0.6284270372710045,0.9495893872394188,0.017699019764101112,0.02301411102210272,2212,0.7034358047016275,0.7066003616636528,0.7093128390596745,0.0002661738372495504,0.035982557666294865,0.6033057851239669,12,360,182916,13.71111111111111,14,28312842,0.3175946999981534,0.3175946999981534,0.3175946999981534
typed,47,test,fixed_6_09,6,"[2, 5, 10, 19, 29, 39]",True,0.9861569723139446,0.9392766420708842,0.9621460876029986,0.72812678165658,0.9227068562501644,0.7021349449856438,0.8448161632091188,7.1509094444444425,109,0.008442413445898847,27,3.7757435204240153,137,127,0.927007299270073,0.035517322834645725,0.00010000000000021103,0.13343333333333307,7915,0.4399241945672773,0.6155401137081491,0.9490840176879343,0.018130498017690226,0.023476904259451287,2212,0.7414104882459313,0.7450271247739603,0.7463833634719711,0.0003539384447141851,0.03149325270768134,0.5537190082644629,12,360,182916,13.71111111111111,14,28312842,0.40467059999355115,0.40467059999355115,0.40467059999355115
typed,11,validation,fixed_4_00,4,"[2, 5, 29, 39]",True,0.9820198928844682,0.9315350187492439,0.9561114904711652,0.6620312155563439,0.8912455077461396,0.6280248044746555,0.7716624203898433,7.1509094444444425,141,0.01092092014561227,34,4.754639988682094,137,125,0.9124087591240876,0.04008560000000004,0.00010000000000021103,0.16676666666666629,7915,0.3746051800379027,0.5329121920404296,0.938218572331017,0.021299601756185945,0.02759113668324009,2212,0.529385171790235,0.5370705244122965,0.544755877034358,0.0015981762319710014,0.05692709092777182,0.47107438016528924,12,360,198146,13.758333333333333,14,31695946,0.3110935000004247,0.3110935000004247,0.3110935000004247
typed,11,test,fixed_4_00,4,"[2, 5, 29, 39]",True,0.9819315434533655,0.933470424579654,0.9570879325313159,0.6698320348467496,0.9029123638539198,0.637719318280817,0.8007335331912779,7.1509094444444425,142,0.010998373479978313,39,5.453851751723578,137,125,0.9124087591240876,0.03608880000000006,0.00010000000000021103,0.16676666666666629,7915,0.3768793430195831,0.5533796588755527,0.9393556538218573,0.021262012539466083,0.027440031918634727,2212,0.5492766726943942,0.5637432188065099,0.5700723327305606,0.0015392198256407718,0.05381660045610993,0.4462809917355372,12,360,198146,13.758333333333333,14,31695946,0.3086617999942973,0.3086617999942973,0.3086617999942973
typed,29,validation,fixed_4_00,4,"[2, 5, 29, 39]",True,0.979703158695928,0.9341962017660578,0.9564086687306501,0.6625152702898398,0.890935642015478,0.6291585643440829,0.7718151402591183,7.1509094444444425,160,0.012392533498567114,48,6.712432925198249,137,125,0.9124087591240876,0.03608960000000006,0.00010000000000021103,0.16009999999999955,7915,0.3839545167403664,0.5326595072646872,0.9428932406822489,0.021493334738745092,0.027297759592969824,2212,0.5325497287522604,0.5402350813743219,0.5443037974683544,0.001068572280457884,0.05669376979037284,0.512396694214876,12,360,202230,13.722222222222221,14,32206340,0.3222990999929607,0.3222990999929607,0.3222990999929607
typed,29,test,fixed_4_00,4,"[2, 5, 29, 39]",True,0.9787503162155325,0.9360106447320673,0.9569034811104928,0.6663377223564486,0.899500085350123,0.6338153806766877,0.793723795593913,7.1509094444444425,168,0.01301216017349547,39,5.453851751723578,137,125,0.9124087591240876,0.032620533333333396,0.00010000000000021103,0.16009999999999955,7915,0.37548957675300065,0.5431459254579911,0.9455464308275426,0.021492567569870457,0.027027359593119454,2212,0.5519891500904159,0.5700723327305606,0.5745931283905967,0.001883523159095544,0.05346472521009061,0.47107438016528924,12,360,202230,13.722222222222221,14,32206340,0.3001684000046225,0.3001684000046225,0.3001684000046225
typed,47,validation,fixed_4_00,4,"[2, 5, 29, 39]",True,0.9851746809333505,0.9243982097496068,0.95381927109336,0.6668849309952298,0.8929316444432503,0.6334472959577649,0.7763452004772249,7.1509094444444425,115,0.008907133452095112,33,4.614797636073797,137,125,0.9124087591240876,0.051557866666666674,0.00010000000000021103,0.2000999999999995,7915,0.36538218572331016,0.5260897030953885,0.934301958307012,0.021219280390613902,0.027914942136543518,2212,0.5230560578661845,0.5393309222423146,0.5433996383363472,0.0012215270353083479,0.05688725280421722,0.4628099173553719,12,360,198144,13.775,14,31449890,0.3278295999916736,0.3278295999916736,0.3278295999916736
typed,47,test,fixed_4_00,4,"[2, 5, 29, 39]",True,0.9846827133479212,0.9253659126648119,0.9541032676477925,0.6697749180564814,0.8994068182828344,0.6376752163404371,0.7929363401888954,7.1509094444444425,119,0.009216946789559291,36,5.034324693898688,137,126,0.9197080291970803,0.045857671957671986,0.00010000000000021103,0.16676666666666629,7915,0.35994946304485154,0.5219204042956412,0.9303853442830069,0.02110946517573075,0.028211936120275057,2212,0.5596745027124774,0.5700723327305606,0.5723327305605787,0.0009566731687130546,0.053208335149519344,0.4214876033057851,12,360,198144,13.775,14,31449890,0.2997917000029702,0.2997917000029702,0.2997917000029702
typed,11,validation,fixed_4_01,4,"[5, 19, 22, 29]",True,0.9704955238935822,0.9310511672916415,0.9503642424990739,0.6386612277360693,0.8749332404423238,0.6034680854584689,0.7411334954851335,7.1509094444444425,234,0.018124080241654402,34,4.754639988682094,137,125,0.9124087591240876,0.038481600000000026,0.00010000000000021103,0.19343333333333276,7915,0.425142135186355,0.5595704358812381,0.9427668982943778,0.018738841416857978,0.02471375611542931,2212,0.45479204339963836,0.4588607594936709,0.4624773960216998,0.0006797273028840205,0.06650219248929017,0.5371900826446281,12,360,200970,13.780555555555555,14,31723209,0.3229109999956563,0.3229109999956563,0.3229109999956563
