case_id,T,model,nearest_margin,whitened_error,eta_model
PAIR_3_28_AIm0p01_AJm0p025_R1,45,D,61.19681336214291,7.284232511209558,0.11902960482768653
PAIR_3_28_AIm0p01_AJm0p025_R1,45,D_Q,61.19681336214291,3.182362575120828,0.05200209619230723
PAIR_3_28_AIm0p01_AJm0p025_R1,45,D_Q_Qij,61.19681336214291,0.0441319786151235,0.0007211483113338721
PAIR_3_28_AIm0p01_AJm0p025_R1,60,D,69.36113577110248,21.343138477740865,0.3077103372149931
PAIR_3_28_AIm0p01_AJm0p025_R1,60,D_Q,69.36113577110248,9.859520466452647,0.14214762138540932
PAIR_3_28_AIm0p01_AJm0p025_R1,60,D_Q_Qij,69.36113577110248,0.18889624873018915,0.002723373062309165
PAIR_3_28_AIm0p01_AJm0p025_R1,90,D,84.525844488339,108.6385015619538,1.2852696381748818
PAIR_3_28_AIm0p01_AJm0p025_R1,90,D_Q,84.525844488339,51.21591112354767,0.6059201352387944
PAIR_3_28_AIm0p01_AJm0p025_R1,90,D_Q_Qij,84.525844488339,1.800804488713859,0.021304779616396426
PAIR_3_28_AIm0p01_AJm0p025_R1,120,D,97.3186267837443,327.67758376153694,3.367059262865296
PAIR_3_28_AIm0p01_AJm0p025_R1,120,D_Q,97.3186267837443,154.9916889141883,1.592621002129445
PAIR_3_28_AIm0p01_AJm0p025_R1,120,D_Q_Qij,97.3186267837443,8.612531081547385,0.08849827999202703
PAIR_7_12_AI0p0001_AJ0p0002_R1,30,D,1.7000958156225001,9.533461053613882e-06,5.6076022104219745e-06
PAIR_7_12_AI0p0001_AJ0p0002_R1,30,D_Q,1.7000958156225001,1.2646498128882664e-05,7.438697285571563e-06
PAIR_7_12_AI0p0001_AJ0p0002_R1,30,D_Q_Qij,1.7000958156225001,2.024107372583613e-06,1.1905842917697403e-06
PAIR_7_12_AI0p0001_AJ0p0002_R1,45,D,2.7427713315444575,1.9875221664966956e-05,7.246401271729494e-06
PAIR_7_12_AI0p0001_AJ0p0002_R1,45,D_Q,2.7427713315444575,4.4858891221424374e-05,1.6355315773321972e-05
PAIR_7_12_AI0p0001_AJ0p0002_R1,45,D_Q_Qij,2.7427713315444575,8.977424598429457e-06,3.273121785684649e-06
PAIR_7_12_AI0p0001_AJ0p0002_R1,60,D,4.466793016253371,3.315290516434115e-05,7.422082250891701e-06
PAIR_7_12_AI0p0001_AJ0p0002_R1,60,D_Q,4.466793016253371,0.00012819131553691568,2.869873644703582e-05
PAIR_7_12_AI0p0001_AJ0p0002_R1,60,D_Q_Qij,4.466793016253371,1.6705711115395613e-05,3.739978784467592e-06
PAIR_7_12_AI0p0001_AJ0p0002_R1,90,D,9.822464167961853,7.934027116556527e-05,8.077430450125863e-06
PAIR_7_12_AI0p0001_AJ0p0002_R1,90,D_Q,9.822464167961853,0.0005721934254384629,5.8253551823054624e-05
PAIR_7_12_AI0p0001_AJ0p0002_R1,90,D_Q_Qij,9.822464167961853,5.370350166193705e-05,5.467416398127768e-06
PAIR_7_12_AI0p0001_AJ0p0002_R1,120,D,17.13337143635852,0.000274600290852206,1.6027218686771715e-05
PAIR_7_12_AI0p0001_AJ0p0002_R1,120,D_Q,17.13337143635852,0.0015297511754407682,8.928488949901021e-05
PAIR_7_12_AI0p0001_AJ0p0002_R1,120,D_Q_Qij,17.13337143635852,0.00019131415545813334,1.1166171011278487e-05
PAIR_7_12_AI0p0001_AJm0p0002_R1,30,D,1.3529413861477118,2.3872330614091765e-05,1.764476337150457e-05
PAIR_7_12_AI0p0001_AJm0p0002_R1,30,D_Q,1.3529413861477118,1.3331618427552935e-05,9.85380339758297e-06
PAIR_7_12_AI0p0001_AJm0p0002_R1,30,D_Q_Qij,1.3529413861477118,2.6569985866441638e-06,1.963868216205249e-06
PAIR_7_12_AI0p0001_AJm0p0002_R1,45,D,1.7219150935265088,8.918308790575778e-05,5.179296484538586e-05
PAIR_7_12_AI0p0001_AJm0p0002_R1,45,D_Q,1.7219150935265088,4.7683064107028426e-05,2.7691878819281832e-05
PAIR_7_12_AI0p0001_AJm0p0002_R1,45,D_Q_Qij,1.7219150935265088,7.748299481357637e-06,4.499815066658716e-06
PAIR_7_12_AI0p0001_AJm0p0002_R1,60,D,2.063288503866046,0.000259481489528477,0.00012576112794806868
PAIR_7_12_AI0p0001_AJm0p0002_R1,60,D_Q,2.063288503866046,0.00013250227081728749,6.421897401600116e-05
PAIR_7_12_AI0p0001_AJm0p0002_R1,60,D_Q_Qij,2.063288503866046,1.4256436631336735e-05,6.9095701374887815e-06
PAIR_7_12_AI0p0001_AJm0p0002_R1,90,D,2.754507854099383,0.0012055586357371606,0.00043766752523249984
PAIR_7_12_AI0p0001_AJm0p0002_R1,90,D_Q,2.754507854099383,0.0006054136541285087,0.00021979013536937452
PAIR_7_12_AI0p0001_AJm0p0002_R1,90,D_Q_Qij,2.754507854099383,4.649306456931791e-05,1.6878900708206306e-05
PAIR_7_12_AI0p0001_AJm0p0002_R1,120,D,4.463298878727458,0.0033744522325647973,0.0007560444245954005
PAIR_7_12_AI0p0001_AJm0p0002_R1,120,D_Q,4.463298878727458,0.0016342456911681048,0.00036615197314190365
PAIR_7_12_AI0p0001_AJm0p0002_R1,120,D_Q_Qij,4.463298878727458,0.00019066973693564518,4.271946426092969e-05
PAIR_7_12_AI0p0005_AJ0p001_R1,30,D,8.5004790781125,0.0002344216725336159,2.7577465973325867e-05
PAIR_7_12_AI0p0005_AJ0p001_R1,30,D_Q,8.5004790781125,0.00031856092547019105,3.7475643730532695e-05
PAIR_7_12_AI0p0005_AJ0p001_R1,30,D_Q_Qij,8.5004790781125,4.970220243559017e-06,5.846988384874228e-07
PAIR_7_12_AI0p0005_AJ0p001_R1,45,D,13.713856657722289,0.0004508752623647781,3.287734979429654e-05
PAIR_7_12_AI0p0005_AJ0p001_R1,45,D_Q,13.713856657722289,0.0011357348359486892,8.281658940259928e-05
PAIR_7_12_AI0p0005_AJ0p001_R1,45,D_Q_Qij,13.713856657722289,1.3449718539857267e-05,9.807393263282883e-07
PAIR_7_12_AI0p0005_AJ0p001_R1,60,D,22.33396508126685,0.0007365477214804502,3.297881584395631e-05
PAIR_7_12_AI0p0005_AJ0p001_R1,60,D_Q,22.33396508126685,0.003222144335245073,0.0001442710384618504
PAIR_7_12_AI0p0005_AJ0p001_R1,60,D_Q_Qij,22.33396508126685,2.8697811386003754e-05,1.2849402818344482e-06
PAIR_7_12_AI0p0005_AJ0p001_R1,90,D,49.112320839809264,0.001921701942927464,3.912871373347477e-05
PAIR_7_12_AI0p0005_AJ0p001_R1,90,D_Q,49.112320839809264,0.014651466014201595,0.00029832566988619014
PAIR_7_12_AI0p0005_AJ0p001_R1,90,D_Q_Qij,49.112320839809264,0.0001662185637384036,3.384457523002473e-06
PAIR_7_12_AI0p0005_AJ0p001_R1,120,D,85.6668571817926,0.006083926691342294,7.101844157106951e-05
PAIR_7_12_AI0p0005_AJ0p001_R1,120,D_Q,85.6668571817926,0.039079122655531255,0.00045617551455870415
PAIR_7_12_AI0p0005_AJ0p001_R1,120,D_Q_Qij,85.6668571817926,0.000849988967677515,9.922028140635109e-06
PAIR_7_12_AI0p0005_AJm0p001_R1,30,D,6.764706930738559,0.0005884268473788492,8.698482482737885e-05
PAIR_7_12_AI0p0005_AJm0p001_R1,30,D_Q,6.764706930738559,0.000321456051869401,4.751958291182098e-05
PAIR_7_12_AI0p0005_AJm0p001_R1,30,D_Q_Qij,6.764706930738559,4.65971781717238e-06,6.888277444805195e-07
PAIR_7_12_AI0p0005_AJm0p001_R1,45,D,8.609575467632544,0.002193895097479699,0.0002548203573715784
PAIR_7_12_AI0p0005_AJm0p001_R1,45,D_Q,8.609575467632544,0.0011481742814724895,0.0001333601506588819
PAIR_7_12_AI0p0005_AJm0p001_R1,45,D_Q_Qij,8.609575467632544,1.2191958872129171e-05,1.4160929209534775e-06
PAIR_7_12_AI0p0005_AJm0p001_R1,60,D,10.316442519330227,0.006444330257216169,0.0006246659393624532
PAIR_7_12_AI0p0005_AJm0p001_R1,60,D_Q,10.316442519330227,0.003255712387832013,0.00031558479405392775
PAIR_7_12_AI0p0005_AJm0p001_R1,60,D_Q_Qij,10.316442519330227,2.6368902579905955e-05,2.556007318462518e-06
PAIR_7_12_AI0p0005_AJm0p001_R1,90,D,13.772539270496917,0.029887200427688887,0.00217005737581829
PAIR_7_12_AI0p0005_AJm0p001_R1,90,D_Q,13.772539270496917,0.014827389754255089,0.0010765908495913921
PAIR_7_12_AI0p0005_AJm0p001_R1,90,D_Q_Qij,13.772539270496917,0.00017329799424778715,1.2582864411867783e-05
PAIR_7_12_AI0p0005_AJm0p001_R1,120,D,22.316494393637292,0.08340371502917633,0.003737312570604985
PAIR_7_12_AI0p0005_AJm0p001_R1,120,D_Q,22.316494393637292,0.039620963456941015,0.0017754116196779294
PAIR_7_12_AI0p0005_AJm0p001_R1,120,D_Q_Qij,22.316494393637292,0.0008938301240299883,4.005244319577497e-05
PAIR_7_12_AI0p002_AJ0p004_R1,30,D,34.00191631245,0.0037580856741182317,0.00011052570212762351
PAIR_7_12_AI0p002_AJ0p004_R1,30,D_Q,34.00191631245,0.005117730781726372,0.0001505130103461988
PAIR_7_12_AI0p002_AJ0p004_R1,30,D_Q_Qij,34.00191631245,1.1815998635271669e-05,3.475097852336391e-07
PAIR_7_12_AI0p002_AJ0p004_R1,45,D,54.855426630889156,0.00723472765367431,0.00013188718232665108
PAIR_7_12_AI0p002_AJ0p004_R1,45,D_Q,54.855426630889156,0.01825687053245175,0.00033281794808193664
PAIR_7_12_AI0p002_AJ0p004_R1,45,D_Q_Qij,54.855426630889156,3.645083358793081e-05,6.644891094039054e-07
PAIR_7_12_AI0p002_AJ0p004_R1,60,D,89.3358603250674,0.011858799362441101,0.00013274399909835036
PAIR_7_12_AI0p002_AJ0p004_R1,60,D_Q,89.3358603250674,0.05177659384332316,0.0005795723425612412
PAIR_7_12_AI0p002_AJ0p004_R1,60,D_Q_Qij,89.3358603250674,9.35267815714338e-05,1.046911970524679e-06
PAIR_7_12_AI0p002_AJ0p004_R1,90,D,196.44928335923706,0.03176347663395762,0.00016168792316678156
PAIR_7_12_AI0p002_AJ0p004_R1,90,D_Q,196.44928335923706,0.23558373997645307,0.0011992089558588656
PAIR_7_12_AI0p002_AJ0p004_R1,90,D_Q_Qij,196.44928335923706,0.0006364565934884522,3.239801044855916e-06
PAIR_7_12_AI0p002_AJ0p004_R1,120,D,342.6674287271704,0.09928099147683671,0.0002897298755402971
PAIR_7_12_AI0p002_AJ0p004_R1,120,D_Q,342.6674287271704,0.6286017538210292,0.0018344368361940754
PAIR_7_12_AI0p002_AJ0p004_R1,120,D_Q_Qij,342.6674287271704,0.0033437158564641246,9.757903950440442e-06
PAIR_7_12_AI0p002_AJm0p004_R1,30,D,27.058827722954238,0.009402030164356746,0.0003474662783111229
PAIR_7_12_AI0p002_AJm0p004_R1,30,D_Q,27.058827722954238,0.005129373180711763,0.00018956376208273322
PAIR_7_12_AI0p002_AJm0p004_R1,30,D_Q_Qij,27.058827722954238,1.203222338574733e-05,4.4466905621119315e-07
PAIR_7_12_AI0p002_AJm0p004_R1,45,D,34.438301870530175,0.03503944786517218,0.001017455738581478
PAIR_7_12_AI0p002_AJm0p004_R1,45,D_Q,34.438301870530175,0.0183028566809485,0.000531468036657486
PAIR_7_12_AI0p002_AJm0p004_R1,45,D_Q_Qij,34.438301870530175,3.088787182968862e-05,8.969046135262623e-07
PAIR_7_12_AI0p002_AJm0p004_R1,60,D,41.26577007732091,0.10295028209887584,0.0024948106361755715
PAIR_7_12_AI0p002_AJm0p004_R1,60,D_Q,41.26577007732091,0.05191357921624085,0.0012580300602404565
PAIR_7_12_AI0p002_AJm0p004_R1,60,D_Q_Qij,41.26577007732091,6.529894116999354e-05,1.5823996752669575e-06
PAIR_7_12_AI0p002_AJm0p004_R1,90,D,55.09015708198767,0.4773531739490863,0.008664944869165423
PAIR_7_12_AI0p002_AJm0p004_R1,90,D_Q,55.09015708198767,0.23625641206362877,0.004288541267218049
PAIR_7_12_AI0p002_AJm0p004_R1,90,D_Q_Qij,55.09015708198767,0.0003346309253955661,6.074241627184928e-06
PAIR_7_12_AI0p002_AJm0p004_R1,120,D,89.26597757454917,1.3317341938820546,0.014918720772086726
PAIR_7_12_AI0p002_AJm0p004_R1,120,D_Q,89.26597757454917,0.6306174102585805,0.007064476605680251
PAIR_7_12_AI0p002_AJm0p004_R1,120,D_Q_Qij,89.26597757454917,0.0016563215650761615,1.855490311180325e-05
PAIR_7_12_AI0p01_AJ0p025_R1,30,D,170.00958156225,0.11008698428429167,0.0006475339993939264
PAIR_7_12_AI0p01_AJ0p025_R1,30,D_Q,170.00958156225,0.16004443108204475,0.0009413847714426822
PAIR_7_12_AI0p01_AJ0p025_R1,30,D_Q_Qij,170.00958156225,0.00018163844772955886,1.0684012398621831e-06
PAIR_7_12_AI0p01_AJ0p025_R1,45,D,274.2771331544458,0.18623851984403808,0.0006790158468630593
PAIR_7_12_AI0p01_AJ0p025_R1,45,D_Q,274.2771331544458,0.5711580927890557,0.0020824123623438776
PAIR_7_12_AI0p01_AJ0p025_R1,45,D_Q_Qij,274.2771331544458,0.00036055087243404505,1.3145495152562296e-06
PAIR_7_12_AI0p01_AJ0p025_R1,60,D,446.6793016253371,0.26770627287819476,0.0005993254487147465
PAIR_7_12_AI0p01_AJ0p025_R1,60,D_Q,446.6793016253371,1.6199266871657896,0.0036265989520251865
PAIR_7_12_AI0p01_AJ0p025_R1,60,D_Q_Qij,446.6793016253371,0.0007698051029129513,1.7233955101833747e-06
PAIR_7_12_AI0p01_AJ0p025_R1,90,D,982.2464167961851,0.6867486753313551,0.0006991612935289074
PAIR_7_12_AI0p01_AJ0p025_R1,90,D_Q,982.2464167961851,7.371727417265323,0.007504967481897108
PAIR_7_12_AI0p01_AJ0p025_R1,90,D_Q_Qij,982.2464167961851,0.0035158730757210667,3.579420617474857e-06
PAIR_7_12_AI0p01_AJ0p025_R1,120,D,1720.6994991998372,1.6100910781023634,0.0009357189206198357
PAIR_7_12_AI0p01_AJ0p025_R1,120,D_Q,1720.6994991998372,19.675969647993625,0.011434866841736968
PAIR_7_12_AI0p01_AJ0p025_R1,120,D_Q_Qij,1720.6994991998372,0.01583697841162232,9.203802534368646e-06
PAIR_7_12_AI0p01_AJm0p025_R1,30,D,148.22347623483796,0.3014354004316915,0.002033654911413035
PAIR_7_12_AI0p01_AJm0p025_R1,30,D_Q,148.22347623483796,0.16017496902121633,0.0010806315780061927
PAIR_7_12_AI0p01_AJm0p025_R1,30,D_Q_Qij,148.22347623483796,0.0003649219465719501,2.4619713141377536e-06
PAIR_7_12_AI0p01_AJm0p025_R1,45,D,188.4429655586932,1.1163022332328965,0.0059238201326502074
PAIR_7_12_AI0p01_AJm0p025_R1,45,D_Q,188.4429655586932,0.5716146420759304,0.0030333562220336264
PAIR_7_12_AI0p01_AJm0p025_R1,45,D_Q_Qij,188.4429655586932,0.002215338205880458,1.1756014342655097e-05
PAIR_7_12_AI0p01_AJm0p025_R1,60,D,230.13824198148333,3.2586583985138344,0.014159569354736022
PAIR_7_12_AI0p01_AJm0p025_R1,60,D_Q,230.13824198148333,1.621206456162471,0.0070444896172141246
PAIR_7_12_AI0p01_AJm0p025_R1,60,D_Q_Qij,230.13824198148333,0.010178871560430253,4.422937914529318e-05
PAIR_7_12_AI0p01_AJm0p025_R1,90,D,379.06429832934344,14.732232024042963,0.03886473109963819
PAIR_7_12_AI0p01_AJm0p025_R1,90,D_Q,379.06429832934344,7.375006993448057,0.019455820624501043
PAIR_7_12_AI0p01_AJm0p025_R1,90,D_Q_Qij,379.06429832934344,0.08574360636302529,0.00022619805331423865
PAIR_7_12_AI0p01_AJm0p025_R1,120,D,565.0983228926821,40.01870780679566,0.07081724752242032
PAIR_7_12_AI0p01_AJm0p025_R1,120,D_Q,565.0983228926821,19.679129952918522,0.034824258285147645
PAIR_7_12_AI0p01_AJm0p025_R1,120,D_Q_Qij,565.0983228926821,0.3485955843871285,0.0006168759847006843
PAIR_7_12_AIm0p0001_AJ0p0002_R1,30,D,1.4279344307326998,2.346614374589742e-05,1.643362835214815e-05
PAIR_7_12_AIm0p0001_AJ0p0002_R1,30,D_Q,1.4279344307326998,1.2908232767004004e-05,9.039793767267416e-06
PAIR_7_12_AIm0p0001_AJ0p0002_R1,30,D_Q_Qij,1.4279344307326998,2.8483255548171586e-06,1.9947173298115865e-06
PAIR_7_12_AIm0p0001_AJ0p0002_R1,45,D,2.177941957023903,8.659042120453716e-05,3.97579104095412e-05
PAIR_7_12_AIm0p0001_AJ0p0002_R1,45,D_Q,2.177941957023903,4.5014779772940506e-05,2.0668493771272008e-05
PAIR_7_12_AIm0p0001_AJ0p0002_R1,45,D_Q_Qij,2.177941957023903,7.791970259949887e-06,3.577675812167831e-06
PAIR_7_12_AIm0p0001_AJ0p0002_R1,60,D,2.614011104303496,0.00025587462070404666,9.788582010336353e-05
PAIR_7_12_AIm0p0001_AJ0p0002_R1,60,D_Q,2.614011104303496,0.00012843821363281034,4.91345325279453e-05
PAIR_7_12_AIm0p0001_AJ0p0002_R1,60,D_Q_Qij,2.614011104303496,1.450762392066897e-05,5.549947319192636e-06
PAIR_7_12_AIm0p0001_AJ0p0002_R1,90,D,3.977290657482815,0.0011811818631690583,0.00029698152961157127
PAIR_7_12_AIm0p0001_AJ0p0002_R1,90,D_Q,3.977290657482815,0.0005774033908589435,0.00014517505522826837
PAIR_7_12_AIm0p0001_AJ0p0002_R1,90,D_Q_Qij,3.977290657482815,4.502784406975977e-05,1.1321235470946802e-05
PAIR_7_12_AIm0p0001_AJ0p0002_R1,120,D,5.418217130942671,0.003290456810363418,0.0006072951177190897
PAIR_7_12_AIm0p0001_AJ0p0002_R1,120,D_Q,5.418217130942671,0.001535860953411823,0.0002834624224711739
PAIR_7_12_AIm0p0001_AJ0p0002_R1,120,D_Q_Qij,5.418217130942671,0.00018985988227795432,3.504102506222783e-05
PAIR_7_12_AIm0p0001_AJm0p0002_R1,30,D,1.646588617734412,1.0200012933352825e-05,6.194633452153527e-06
PAIR_7_12_AIm0p0001_AJm0p0002_R1,30,D_Q,1.646588617734412,1.3630796274017616e-05,8.278203873881149e-06
PAIR_7_12_AIm0p0001_AJm0p0002_R1,30,D_Q_Qij,1.646588617734412,3.1585504422011747e-06,1.9182389627757257e-06
PAIR_7_12_AIm0p0001_AJm0p0002_R1,45,D,2.7427713315444575,2.0001149409885984e-05,7.292313865123898e-06
PAIR_7_12_AIm0p0001_AJm0p0002_R1,45,D_Q,2.7427713315444575,4.788272143539461e-05,1.7457788363433053e-05
PAIR_7_12_AIm0p0001_AJm0p0002_R1,45,D_Q_Qij,2.7427713315444575,7.69544194915184e-06,2.8057176552222927e-06
PAIR_7_12_AIm0p0001_AJm0p0002_R1,60,D,4.466793016253371,3.393368823114845e-05,7.596879485499675e-06
PAIR_7_12_AIm0p0001_AJm0p0002_R1,60,D_Q,4.466793016253371,0.00013262992019992344,2.9692425800192986e-05
PAIR_7_12_AIm0p0001_AJm0p0002_R1,60,D_Q_Qij,4.466793016253371,1.4491870468859135e-05,3.2443568385925653e-06
PAIR_7_12_AIm0p0001_AJm0p0002_R1,90,D,9.822464167961853,0.00010942682246607768,1.114046542648611e-05
PAIR_7_12_AIm0p0001_AJm0p0002_R1,90,D_Q,9.822464167961853,0.0006114170392598893,6.224680780757254e-05
PAIR_7_12_AIm0p0001_AJm0p0002_R1,90,D_Q_Qij,9.822464167961853,5.013176649538649e-05,5.103787159529925e-06
PAIR_7_12_AIm0p0001_AJm0p0002_R1,120,D,17.13337143635852,0.0003472414132612859,2.0266963484163375e-05
PAIR_7_12_AIm0p0001_AJm0p0002_R1,120,D_Q,17.13337143635852,0.0016392688725797686,9.567695877421394e-05
PAIR_7_12_AIm0p0001_AJm0p0002_R1,120,D_Q_Qij,17.13337143635852,0.0001844189004841751,1.0763725117919407e-05
PAIR_7_12_AIm0p0005_AJ0p001_R1,30,D,7.1396721536635,0.0005862705838715507,8.211449647176365e-05
PAIR_7_12_AIm0p0005_AJ0p001_R1,30,D_Q,7.1396721536635,0.0003192069536107395,4.47089091404496e-05
PAIR_7_12_AIm0p0005_AJ0p001_R1,30,D_Q_Qij,7.1396721536635,5.184141342477512e-06,7.261035564241464e-07
PAIR_7_12_AIm0p0005_AJ0p001_R1,45,D,10.889709785119514,0.002183820367017156,0.00020053981328329668
PAIR_7_12_AIm0p0005_AJ0p001_R1,45,D_Q,10.889709785119514,0.0011375940536921861,0.0001044650478423839
PAIR_7_12_AIm0p0005_AJ0p001_R1,45,D_Q_Qij,10.889709785119514,1.252103123549191e-05,1.149803941754403e-06
PAIR_7_12_AIm0p0005_AJ0p001_R1,60,D,13.070055521517478,0.006417524247692624,0.0004910097158445374
PAIR_7_12_AIm0p0005_AJ0p001_R1,60,D_Q,13.070055521517478,0.0032267198776851566,0.0002468788194796072
PAIR_7_12_AIm0p0005_AJ0p001_R1,60,D_Q_Qij,13.070055521517478,2.639854611370786e-05,2.0197730660170063e-06
PAIR_7_12_AIm0p0005_AJ0p001_R1,90,D,19.886453287414074,0.02974559592179645,0.0014957717945925594
PAIR_7_12_AIm0p0005_AJ0p001_R1,90,D_Q,19.886453287414074,0.014668382280888093,0.0007376067551558606
PAIR_7_12_AIm0p0005_AJ0p001_R1,90,D_Q_Qij,19.886453287414074,0.00017367412513173802,8.733288064073977e-06
PAIR_7_12_AIm0p0005_AJ0p001_R1,120,D,27.09108565471336,0.08296155131353516,0.0030623191839158114
PAIR_7_12_AIm0p0005_AJ0p001_R1,120,D_Q,27.09108565471336,0.03910782333520891,0.0014435679630434026
PAIR_7_12_AIm0p0005_AJ0p001_R1,120,D_Q_Qij,27.09108565471336,0.0008934893041923754,3.29809338606895e-05
PAIR_7_12_AIm0p0005_AJm0p001_R1,30,D,8.23294308867206,0.00023563641844051204,2.8621164497630364e-05
PAIR_7_12_AIm0p0005_AJm0p001_R1,30,D_Q,8.23294308867206,0.0003220618225240617,3.911867470178382e-05
PAIR_7_12_AIm0p0005_AJm0p001_R1,30,D_Q_Qij,8.23294308867206,6.19090859580984e-06,7.519678599902004e-07
PAIR_7_12_AIm0p0005_AJm0p001_R1,45,D,13.713856657722289,0.00045481056214044914,3.316430771385851e-05
PAIR_7_12_AIm0p0005_AJm0p001_R1,45,D_Q,13.713856657722289,0.0011498299953569358,8.3844393598023e-05
PAIR_7_12_AIm0p0005_AJm0p001_R1,45,D_Q_Qij,13.713856657722289,1.4626676313315469e-05,1.0665618489660362e-06
PAIR_7_12_AIm0p0005_AJm0p001_R1,60,D,22.33396508126685,0.0007503968714225337,3.3598909494666807e-05
PAIR_7_12_AIm0p0005_AJm0p001_R1,60,D_Q,22.33396508126685,0.0032595785090885083,0.0001459471480871329
PAIR_7_12_AIm0p0005_AJm0p001_R1,60,D_Q_Qij,22.33396508126685,2.914707849234926e-05,1.3050561504099904e-06
PAIR_7_12_AIm0p0005_AJm0p001_R1,90,D,49.112320839809264,0.0021040978468348046,4.2842565996784936e-05
PAIR_7_12_AIm0p0005_AJm0p001_R1,90,D_Q,49.112320839809264,0.014844493187525787,0.0003022559906289991
PAIR_7_12_AIm0p0005_AJm0p001_R1,90,D_Q_Qij,49.112320839809264,0.00016711715212307457,3.402754120868453e-06
PAIR_7_12_AIm0p0005_AJm0p001_R1,120,D,85.6668571817926,0.006547814598571344,7.643346346506336e-05
PAIR_7_12_AIm0p0005_AJm0p001_R1,120,D_Q,85.6668571817926,0.039645547392887406,0.0004627874617689788
PAIR_7_12_AIm0p0005_AJm0p001_R1,120,D_Q_Qij,85.6668571817926,0.0008499095168756503,9.921100701430749e-06
PAIR_7_12_AIm0p002_AJ0p004_R1,30,D,28.558688614654,0.009391459058934518,0.0003288476997545183
PAIR_7_12_AIm0p002_AJ0p004_R1,30,D_Q,28.558688614654,0.005118874042098294,0.00017924051454770596
PAIR_7_12_AIm0p002_AJ0p004_R1,30,D_Q_Qij,28.558688614654,1.1045801812044369e-05,3.8677552604346687e-07
PAIR_7_12_AIm0p002_AJ0p004_R1,45,D,43.55883914047806,0.03500027219751346,0.0008035171021118571
PAIR_7_12_AIm0p002_AJ0p004_R1,45,D_Q,43.55883914047806,0.01826491182913413,0.00041931585390118996
PAIR_7_12_AIm0p002_AJ0p004_R1,45,D_Q_Qij,43.55883914047806,2.9359701037684203e-05,6.740239551150256e-07
PAIR_7_12_AIm0p002_AJ0p004_R1,60,D,52.28022208606991,0.10283499023395157,0.0019669960480399717
PAIR_7_12_AIm0p002_AJ0p004_R1,60,D_Q,52.28022208606991,0.05179990691942048,0.0009908126792985178
PAIR_7_12_AIm0p002_AJ0p004_R1,60,D_Q_Qij,52.28022208606991,6.677760108157416e-05,1.2773014041837264e-06
PAIR_7_12_AIm0p002_AJ0p004_R1,90,D,79.5458131496563,0.47676614626844105,0.0059936045329181615
PAIR_7_12_AIm0p002_AJ0p004_R1,90,D_Q,79.5458131496563,0.235658242375899,0.002962547405638247
PAIR_7_12_AIm0p002_AJ0p004_R1,90,D_Q_Qij,79.5458131496563,0.0003330274077136665,4.186611394456598e-06
PAIR_7_12_AIm0p002_AJ0p004_R1,120,D,108.36434261885344,1.3299566454645229,0.0122730098602853
PAIR_7_12_AIm0p002_AJ0p004_R1,120,D_Q,108.36434261885344,0.6287378308989253,0.0058020730408559346
PAIR_7_12_AIm0p002_AJ0p004_R1,120,D_Q_Qij,108.36434261885344,0.0016523455781636961,1.5248056124655693e-05
PAIR_7_12_AIm0p002_AJm0p004_R1,30,D,32.93177235468824,0.003760526780646309,0.0001141914483114952
PAIR_7_12_AIm0p002_AJm0p004_R1,30,D_Q,32.93177235468824,0.005130285771326127,0.00015578529196882924
PAIR_7_12_AIm0p002_AJm0p004_R1,30,D_Q_Qij,32.93177235468824,1.31998063172548e-05,4.008228337997619e-07
PAIR_7_12_AIm0p002_AJm0p004_R1,45,D,54.855426630889156,0.0072510772996011805,0.00013218523207179087
PAIR_7_12_AIm0p002_AJm0p004_R1,45,D_Q,54.855426630889156,0.018311155737702985,0.00033380755309615897
PAIR_7_12_AIm0p002_AJm0p004_R1,45,D_Q_Qij,54.855426630889156,3.693654905997383e-05,6.733435747116187e-07
PAIR_7_12_AIm0p002_AJm0p004_R1,60,D,89.3358603250674,0.011918645749915741,0.00013341390239649824
PAIR_7_12_AIm0p002_AJm0p004_R1,60,D_Q,89.3358603250674,0.05193697579707613,0.0005813676121558854
PAIR_7_12_AIm0p002_AJm0p004_R1,60,D_Q_Qij,89.3358603250674,9.359460054733612e-05,1.0476711166912411e-06
PAIR_7_12_AIm0p002_AJm0p004_R1,90,D,196.44928335923706,0.03249914674738371,0.00016543275797017867
PAIR_7_12_AIm0p002_AJm0p004_R1,90,D_Q,196.44928335923706,0.23633166340986453,0.0012030161646235
PAIR_7_12_AIm0p002_AJm0p004_R1,90,D_Q_Qij,196.44928335923706,0.000637594433043627,3.2455930718652186e-06
PAIR_7_12_AIm0p002_AJm0p004_R1,120,D,342.6674287271704,0.10121388168809578,0.00029537059318433687
PAIR_7_12_AIm0p002_AJm0p004_R1,120,D_Q,342.6674287271704,0.6307614983364488,0.001840739578545287
PAIR_7_12_AIm0p002_AJm0p004_R1,120,D_Q_Qij,342.6674287271704,0.003347557919807233,9.769116172615687e-06
PAIR_7_12_AIm0p01_AJ0p025_R1,30,D,170.00958156225,0.30122468519609513,0.001771810049928274
PAIR_7_12_AIm0p01_AJ0p025_R1,30,D_Q,170.00958156225,0.16008448676759832,0.0009416203798430176
PAIR_7_12_AIm0p01_AJ0p025_R1,30,D_Q_Qij,170.00958156225,0.0003662459664407516,2.154266618829648e-06
