split,case_id,family,m,seed,excitation,method,policy,window,cadence,TVE_fraction,TVE_percent,angle_RMSE_deg,magnitude_RMSE,complex_RMSE,p95_TVE_percent,worst_bus_TVE_percent,NLL,NEES_like,coverage50,coverage90,coverage95
TEST,M6-OPERATING-POINT_m0p5_s201_EA,M6_OPERATING_POINT,0.5,201,E-A,R0_FROZEN_B2,NA,0,0,0.0007477636000289044,0.07477636000289044,0.05583916053117176,0.00034757034067745186,0.0010400840638522806,0.2886283839455519,0.2993941511255544,,,,,
TEST,M6-OPERATING-POINT_m0p5_s201_EA,M6_OPERATING_POINT,0.5,201,E-A,R1_ORACLE_RECENTERED,NA,0,0,1.7504100506650603e-05,0.0017504100506650602,0.0019175734373292578,4.199782885946554e-05,5.387851926958401e-05,0.004454928111724076,0.015179619131742131,,,,,
TEST,M6-OPERATING-POINT_m0p5_s201_EA,M6_OPERATING_POINT,0.5,201,E-A,R2A_ONLINE_OFFSET_ONLY,ALWAYS_RECENTER,60,1,0.000717823359874562,0.0717823359874562,0.05386438097867876,0.00032623319281705593,0.0009998599496235635,0.24580275891327347,0.33141580352235456,-11.108812200610952,0.2274508676037747,1.0,1.0,1.0
TEST,M6-OPERATING-POINT_m0p5_s201_EA,M6_OPERATING_POINT,0.5,201,E-A,R2A_ONLINE_OFFSET_ONLY,ADAPTIVE_RECENTER,60,1,0.000802536378481268,0.0802536378481268,0.05905432350914517,0.00048412243011153463,0.0011455134182867018,0.2929425835553928,0.3127385826916178,-5.772433240766446,0.12500440176561448,0.9748316199929103,0.9929103154909606,0.9950372208436724
TEST,M6-OPERATING-POINT_m0p5_s202_EB,M6_OPERATING_POINT,0.5,202,E-B,R0_FROZEN_B2,NA,0,0,0.0003587399566441238,0.03587399566441238,0.026884460279802326,0.00016986942226477936,0.0005016379427543375,0.1368361165336485,0.14443589395250253,,,,,
TEST,M6-OPERATING-POINT_m0p5_s202_EB,M6_OPERATING_POINT,0.5,202,E-B,R1_ORACLE_RECENTERED,NA,0,0,1.0835664928577666e-06,0.00010835664928577666,6.73044779785487e-05,1.840210967538089e-06,2.1915281585994003e-06,0.00032326111424822013,0.0005764548569771243,,,,,
TEST,M6-OPERATING-POINT_m0p5_s202_EB,M6_OPERATING_POINT,0.5,202,E-B,R2A_ONLINE_OFFSET_ONLY,ALWAYS_RECENTER,60,1,0.0003592042286250712,0.03592042286250712,0.026258284462853054,0.00018544082777545575,0.0004967027596815523,0.13019030843380922,0.14453261129880549,-11.195727939108775,0.05361939060813115,1.0,1.0,1.0
TEST,M6-OPERATING-POINT_m0p5_s202_EB,M6_OPERATING_POINT,0.5,202,E-B,R2A_ONLINE_OFFSET_ONLY,ADAPTIVE_RECENTER,60,1,0.0003587399566441238,0.03587399566441238,0.026884460279802326,0.00016986942226477936,0.0005016379427543375,0.1368361165336485,0.14443589395250253,-5.580284225278981,0.0003793251221550034,1.0,1.0,1.0
TEST,M6-OPERATING-POINT_m0p5_s203_EC,M6_OPERATING_POINT,0.5,203,E-C,R0_FROZEN_B2,NA,0,0,0.000358611677447669,0.0358611677447669,0.0268446502331462,0.00017116919238508726,0.0005014121557996693,0.1371366652501054,0.14414295144374087,,,,,
TEST,M6-OPERATING-POINT_m0p5_s203_EC,M6_OPERATING_POINT,0.5,203,E-C,R1_ORACLE_RECENTERED,NA,0,0,6.586795737671902e-08,6.586795737671902e-06,8.22594127663194e-06,1.545263737406192e-07,2.116625793495499e-07,3.393806913901615e-05,6.857012737459948e-05,,,,,
TEST,M6-OPERATING-POINT_m0p5_s203_EC,M6_OPERATING_POINT,0.5,203,E-C,R2A_ONLINE_OFFSET_ONLY,ALWAYS_RECENTER,60,1,0.0003528405966804925,0.03528405966804925,0.02591771222661291,0.00017846664154693988,0.0004885311203576238,0.12561875403433267,0.14924981041282392,-11.196403966151001,0.05226733652368024,1.0,1.0,1.0
TEST,M6-OPERATING-POINT_m0p5_s203_EC,M6_OPERATING_POINT,0.5,203,E-C,R2A_ONLINE_OFFSET_ONLY,ADAPTIVE_RECENTER,60,1,0.000358611677447669,0.0358611677447669,0.0268446502331462,0.00017116919238508726,0.0005014121557996693,0.1371366652501054,0.14414295144374087,-5.580284039907996,0.00037969586412653654,1.0,1.0,1.0
TEST,M6-OPERATING-POINT_m0p5_s204_ED,M6_OPERATING_POINT,0.5,204,E-D,R0_FROZEN_B2,NA,0,0,0.000651650032165173,0.0651650032165173,0.04881096779127871,0.00029968926270027886,0.000907849019683183,0.2526054305567973,0.25905450092509635,,,,,
TEST,M6-OPERATING-POINT_m0p5_s204_ED,M6_OPERATING_POINT,0.5,204,E-D,R1_ORACLE_RECENTERED,NA,0,0,7.3848181318955e-06,0.00073848181318955,0.0006716652305510248,1.5216793918505307e-05,1.9274455614496013e-05,0.0022760894012353924,0.0054799463690432355,,,,,
TEST,M6-OPERATING-POINT_m0p5_s204_ED,M6_OPERATING_POINT,0.5,204,E-D,R2A_ONLINE_OFFSET_ONLY,ALWAYS_RECENTER,60,1,0.0006304817819696361,0.06304817819696361,0.04695339932645608,0.00029187358912516743,0.000874086674779925,0.21572161973959994,0.2811272364593398,-11.136663112027424,0.17174904477083472,1.0,1.0,1.0
TEST,M6-OPERATING-POINT_m0p5_s204_ED,M6_OPERATING_POINT,0.5,204,E-D,R2A_ONLINE_OFFSET_ONLY,ADAPTIVE_RECENTER,60,1,0.000651650032165173,0.0651650032165173,0.04881096779127871,0.00029968926270027886,0.000907849019683183,0.2526054305567973,0.25905450092509635,-5.579845361051407,0.001257053577302918,1.0,1.0,1.0
TEST,M6-OPERATING-POINT_m0p5_s205_EA,M6_OPERATING_POINT,0.5,205,E-A,R0_FROZEN_B2,NA,0,0,0.0008444508563184016,0.08444508563184015,0.06294793800861068,0.00039569444009036344,0.0011737561264364956,0.32495942577077386,0.34094243645501227,,,,,
TEST,M6-OPERATING-POINT_m0p5_s205_EA,M6_OPERATING_POINT,0.5,205,E-A,R1_ORACLE_RECENTERED,NA,0,0,2.5957151493553083e-05,0.0025957151493553082,0.002931153807291572,6.416086818374727e-05,8.232736019861932e-05,0.006531835986301539,0.023198961455517038,,,,,
TEST,M6-OPERATING-POINT_m0p5_s205_EA,M6_OPERATING_POINT,0.5,205,E-A,R2A_ONLINE_OFFSET_ONLY,ALWAYS_RECENTER,60,1,0.0008088511970550262,0.08088511970550262,0.06089720424245937,0.0003630131310151597,0.0011284942157544493,0.27775539952593914,0.3778562020098941,-11.076818096775234,0.2914390752752129,1.0,1.0,1.0
TEST,M6-OPERATING-POINT_m0p5_s205_EA,M6_OPERATING_POINT,0.5,205,E-A,R2A_ONLINE_OFFSET_ONLY,ADAPTIVE_RECENTER,60,1,0.0008789530586263008,0.08789530586263007,0.06531374162741033,0.0004637810515534182,0.001237897766664503,0.32495942577077386,0.36036551732519145,-6.589338856175765,0.1409236014268145,0.9776674937965261,0.9953917050691244,0.9964551577454803
TEST,M6-OPERATING-POINT_m0p5_s206_EB,M6_OPERATING_POINT,0.5,206,E-B,R0_FROZEN_B2,NA,0,0,0.00035867616355748515,0.03586761635574851,0.02687565107197676,0.00016986771843272299,0.0005014924880008883,0.13689806049836423,0.1442862278571264,,,,,
TEST,M6-OPERATING-POINT_m0p5_s206_EB,M6_OPERATING_POINT,0.5,206,E-B,R1_ORACLE_RECENTERED,NA,0,0,1.4049389159937227e-06,0.00014049389159937227,0.00011079345914248452,2.429391108977685e-06,3.1173929703840093e-06,0.00041951973202886963,0.0006812161851852962,,,,,
TEST,M6-OPERATING-POINT_m0p5_s206_EB,M6_OPERATING_POINT,0.5,206,E-B,R2A_ONLINE_OFFSET_ONLY,ALWAYS_RECENTER,60,1,0.0003608127070544926,0.03608127070544926,0.026341809987663015,0.00018798124305866184,0.000499025450157503,0.12925341228127907,0.14348226475437476,-11.195519932964698,0.05403540289628414,1.0,1.0,1.0
TEST,M6-OPERATING-POINT_m0p5_s206_EB,M6_OPERATING_POINT,0.5,206,E-B,R2A_ONLINE_OFFSET_ONLY,ADAPTIVE_RECENTER,60,1,0.00035867616355748515,0.03586761635574851,0.02687565107197676,0.00016986771843272299,0.0005014924880008883,0.13689806049836423,0.1442862278571264,-5.5802843540396285,0.00037906760086010903,1.0,1.0,1.0
TEST,M6-OPERATING-POINT_m0p5_s207_EC,M6_OPERATING_POINT,0.5,207,E-C,R0_FROZEN_B2,NA,0,0,0.00035857466389999386,0.035857466389999385,0.026833935049987583,0.00017148928010921947,0.0005013438042763841,0.1371972081756029,0.14406030090184202,,,,,
TEST,M6-OPERATING-POINT_m0p5_s207_EC,M6_OPERATING_POINT,0.5,207,E-C,R1_ORACLE_RECENTERED,NA,0,0,8.335138274765675e-08,8.335138274765675e-06,1.0419967535586024e-05,1.9535138928269894e-07,2.678322871634188e-07,4.2863956445817755e-05,8.672821088511354e-05,,,,,
TEST,M6-OPERATING-POINT_m0p5_s207_EC,M6_OPERATING_POINT,0.5,207,E-C,R2A_ONLINE_OFFSET_ONLY,ALWAYS_RECENTER,60,1,0.0003528630647333626,0.035286306473336256,0.025910881878274446,0.000178884926180173,0.0004885720821174769,0.12568899370618652,0.14924171114513968,-11.196400726698496,0.05227381542868938,1.0,1.0,1.0
TEST,M6-OPERATING-POINT_m0p5_s207_EC,M6_OPERATING_POINT,0.5,207,E-C,R2A_ONLINE_OFFSET_ONLY,ADAPTIVE_RECENTER,60,1,0.00035857466389999386,0.035857466389999385,0.026833935049987583,0.00017148928010921947,0.0005013438042763841,0.1371972081756029,0.14406030090184202,-5.5802840149920305,0.0003797456960562729,1.0,1.0,1.0
TEST,M6-OPERATING-POINT_m0p5_s208_ED,M6_OPERATING_POINT,0.5,208,E-D,R0_FROZEN_B2,NA,0,0,0.0007003439320957449,0.07003439320957448,0.05243785391401128,0.0003218601794175005,0.0009752673553539028,0.2721124663136518,0.2777434900131534,,,,,
TEST,M6-OPERATING-POINT_m0p5_s208_ED,M6_OPERATING_POINT,0.5,208,E-D,R1_ORACLE_RECENTERED,NA,0,0,9.523672473689191e-06,0.0009523672473689192,0.0008752411382527473,2.030257480022316e-05,2.549112168964199e-05,0.0028557671443110695,0.007254976490119904,,,,,
TEST,M6-OPERATING-POINT_m0p5_s208_ED,M6_OPERATING_POINT,0.5,208,E-D,R2A_ONLINE_OFFSET_ONLY,ALWAYS_RECENTER,60,1,0.0006767776240415765,0.06767776240415765,0.05046987994737119,0.0003110652939547966,0.0009386586220650609,0.23102602378261253,0.30327817584671785,-11.123232079953697,0.19861110891828798,1.0,1.0,1.0
TEST,M6-OPERATING-POINT_m0p5_s208_ED,M6_OPERATING_POINT,0.5,208,E-D,R2A_ONLINE_OFFSET_ONLY,ADAPTIVE_RECENTER,60,1,0.0007003439320957449,0.07003439320957448,0.05243785391401128,0.0003218601794175005,0.0009752673553539028,0.2721124663136518,0.2777434900131534,-5.5797478111878736,0.001452153304371398,1.0,1.0,1.0
TEST,M6-OPERATING-POINT_m0p5_s209_EA,M6_OPERATING_POINT,0.5,209,E-A,R0_FROZEN_B2,NA,0,0,0.0009410003966888854,0.09410003966888854,0.07001050009766124,0.00044599722974997366,0.0013073996904833193,0.35992781316655376,0.3831630843523435,,,,,
TEST,M6-OPERATING-POINT_m0p5_s209_EA,M6_OPERATING_POINT,0.5,209,E-A,R1_ORACLE_RECENTERED,NA,0,0,3.6062502879246763e-05,0.0036062502879246764,0.004172951600627066,9.087727502229383e-05,0.00011684274946204659,0.008982712906720102,0.03292803405864292,,,,,
TEST,M6-OPERATING-POINT_m0p5_s209_EA,M6_OPERATING_POINT,0.5,209,E-A,R2A_ONLINE_OFFSET_ONLY,ALWAYS_RECENTER,60,1,0.0008996405409494237,0.08996405409494236,0.06794021411731903,0.0003994056512408287,0.0012571806976741952,0.3102244525057185,0.42467958252886395,-11.040761688973134,0.3635518908794112,0.978021978021978,1.0,1.0
TEST,M6-OPERATING-POINT_m0p5_s209_EA,M6_OPERATING_POINT,0.5,209,E-A,R2A_ONLINE_OFFSET_ONLY,ADAPTIVE_RECENTER,60,1,0.0009467092364341475,0.09467092364341476,0.07132169605615656,0.0004536143483123493,0.0013322693100115465,0.354623331720068,0.41017551645916733,-7.2091977090458235,0.16490965905001484,0.9819213045019497,0.9964551577454803,0.999291031549096
TEST,M6-OPERATING-POINT_m0p5_s210_EB,M6_OPERATING_POINT,0.5,210,E-B,R0_FROZEN_B2,NA,0,0,0.0003585910173926844,0.03585910173926844,0.02686367899410025,0.00016988033873601932,0.0005012992862887853,0.13694782038683545,0.1440836228076774,,,,,
TEST,M6-OPERATING-POINT_m0p5_s210_EB,M6_OPERATING_POINT,0.5,210,E-B,R1_ORACLE_RECENTERED,NA,0,0,1.7696239779761729e-06,0.0001769623977976173,0.00016849875174551423,3.2224202928204854e-06,4.3803057920311505e-06,0.0005346701669590273,0.0009686152287259011,,,,,
TEST,M6-OPERATING-POINT_m0p5_s210_EB,M6_OPERATING_POINT,0.5,210,E-B,R2A_ONLINE_OFFSET_ONLY,ALWAYS_RECENTER,60,1,0.00036245678956203076,0.03624567895620308,0.02642825872934802,0.0001907369044481811,0.0005014845722494422,0.12884426324417722,0.14245971926929354,-11.195293879278333,0.054487510269012725,1.0,1.0,1.0
TEST,M6-OPERATING-POINT_m0p5_s210_EB,M6_OPERATING_POINT,0.5,210,E-B,R2A_ONLINE_OFFSET_ONLY,ADAPTIVE_RECENTER,60,1,0.0003585910173926844,0.03585910173926844,0.02686367899410025,0.00016988033873601932,0.0005012992862887853,0.13694782038683545,0.1440836228076774,-5.5802845187819,0.00037873811631794024,1.0,1.0,1.0
TEST,M6-OPERATING-POINT_m0p5_s211_EC,M6_OPERATING_POINT,0.5,211,E-C,R0_FROZEN_B2,NA,0,0,0.0003585395490976582,0.03585395490976582,0.026823254563075993,0.00017181393914844642,0.000501277868070208,0.13725871422173497,0.14397941133136974,,,,,
TEST,M6-OPERATING-POINT_m0p5_s211_EC,M6_OPERATING_POINT,0.5,211,E-C,R1_ORACLE_RECENTERED,NA,0,0,1.0080063537816448e-07,1.0080063537816449e-05,1.2614193192164362e-05,2.3601590285010667e-07,3.238875079081885e-07,5.167018183508226e-05,0.00010483282473202971,,,,,
TEST,M6-OPERATING-POINT_m0p5_s211_EC,M6_OPERATING_POINT,0.5,211,E-C,R2A_ONLINE_OFFSET_ONLY,ALWAYS_RECENTER,60,1,0.0003528873911471117,0.03528873911471117,0.025904095659659912,0.00017930701978748697,0.0004886155591816399,0.12575921590310257,0.14923439170782424,-11.196397248531689,0.052280771762301344,1.0,1.0,1.0
TEST,M6-OPERATING-POINT_m0p5_s211_EC,M6_OPERATING_POINT,0.5,211,E-C,R2A_ONLINE_OFFSET_ONLY,ADAPTIVE_RECENTER,60,1,0.0003585395490976582,0.03585395490976582,0.026823254563075993,0.00017181393914844642,0.000501277868070208,0.13725871422173497,0.14397941133136974,-5.580283988282662,0.00037979911479449406,1.0,1.0,1.0
TEST,M6-OPERATING-POINT_m0p5_s212_ED,M6_OPERATING_POINT,0.5,212,E-D,R0_FROZEN_B2,NA,0,0,0.0007490030820131911,0.07490030820131911,0.05605675982127977,0.0003442378419928292,0.0010426191475565822,0.2917027123873806,0.29711308299721323,,,,,
TEST,M6-OPERATING-POINT_m0p5_s212_ED,M6_OPERATING_POINT,0.5,212,E-D,R1_ORACLE_RECENTERED,NA,0,0,1.1930146857975124e-05,0.0011930146857975124,0.001107662103037565,2.6137914676329812e-05,3.261411521943888e-05,0.003506142238543089,0.009287279220344157,,,,,
TEST,M6-OPERATING-POINT_m0p5_s212_ED,M6_OPERATING_POINT,0.5,212,E-D,R2A_ONLINE_OFFSET_ONLY,ALWAYS_RECENTER,60,1,0.0007230483710461463,0.07230483710461463,0.053987569339845644,0.00033018883924297706,0.0010032313700829363,0.24793669717747238,0.3254800813382284,-11.10880770981649,0.22745984919270024,1.0,1.0,1.0
TEST,M6-OPERATING-POINT_m0p5_s212_ED,M6_OPERATING_POINT,0.5,212,E-D,R2A_ONLINE_OFFSET_ONLY,ADAPTIVE_RECENTER,60,1,0.0007490030820131911,0.07490030820131911,0.05605675982127977,0.0003442378419928292,0.0010426191475565822,0.2917027123873806,0.29711308299721323,-5.579643302751401,0.0016611701773161076,1.0,1.0,1.0
TEST,M6-OPERATING-POINT_m0p5_s213_EA,M6_OPERATING_POINT,0.5,213,E-A,R0_FROZEN_B2,NA,0,0,0.001037472507895728,0.10374725078957281,0.07703093193616742,0.0004987709013888262,0.0014412042458329657,0.395524124395508,0.4260711384784755,,,,,
TEST,M6-OPERATING-POINT_m0p5_s213_EA,M6_OPERATING_POINT,0.5,213,E-A,R1_ORACLE_RECENTERED,NA,0,0,4.7821217479266666e-05,0.004782121747926667,0.005648464379903907,0.0001220590979949292,0.00015741985730040667,0.01163073262379745,0.04436663044920529,,,,,
TEST,M6-OPERATING-POINT_m0p5_s213_EA,M6_OPERATING_POINT,0.5,213,E-A,R2A_ONLINE_OFFSET_ONLY,ALWAYS_RECENTER,60,1,0.0009901748217793435,0.09901748217793435,0.07499318857433343,0.0004355664152657341,0.0013859619406062387,0.3427184149087271,0.471898976736666,-11.000622205112133,0.4438308586014133,0.9680964197093229,1.0,1.0
TEST,M6-OPERATING-POINT_m0p5_s213_EA,M6_OPERATING_POINT,0.5,213,E-A,R2A_ONLINE_OFFSET_ONLY,ADAPTIVE_RECENTER,60,1,0.001031127013088152,0.10311270130881521,0.0781651528289709,0.0004795066723852997,0.0014539230722547276,0.39003122824401826,0.4589458118723485,-7.441204884562578,0.2048787146649247,0.9744771357674583,0.9964551577454803,0.999291031549096
TEST,M6-OPERATING-POINT_m0p5_s214_EB,M6_OPERATING_POINT,0.5,214,E-B,R0_FROZEN_B2,NA,0,0,0.0003584849840711731,0.035848498407117305,0.02684864031727023,0.0001699100475390311,0.0005010608839895003,0.13701167302954315,0.14382912362673952,,,,,
TEST,M6-OPERATING-POINT_m0p5_s214_EB,M6_OPERATING_POINT,0.5,214,E-B,R1_ORACLE_RECENTERED,NA,0,0,2.1796178649670697e-06,0.00021796178649670698,0.0002398373600021175,4.245311568564345e-06,5.986168864756543e-06,0.0006516562835277722,0.001412012187948183,,,,,
TEST,M6-OPERATING-POINT_m0p5_s214_EB,M6_OPERATING_POINT,0.5,214,E-B,R2A_ONLINE_OFFSET_ONLY,ALWAYS_RECENTER,60,1,0.00036413657140402694,0.03641365714040269,0.026517321440778775,0.0001937119755715493,0.000504078718934309,0.12882456325641922,0.14146595370404172,-11.19504961195025,0.05497604492518032,1.0,1.0,1.0
TEST,M6-OPERATING-POINT_m0p5_s214_EB,M6_OPERATING_POINT,0.5,214,E-B,R2A_ONLINE_OFFSET_ONLY,ADAPTIVE_RECENTER,60,1,0.0003584849840711731,0.035848498407117305,0.02684864031727023,0.0001699100475390311,0.0005010608839895003,0.13701167302954315,0.14382912362673952,-5.580284716641302,0.00037834239751452845,1.0,1.0,1.0
TEST,M6-OPERATING-POINT_m0p5_s215_EC,M6_OPERATING_POINT,0.5,215,E-C,R0_FROZEN_B2,NA,0,0,0.00035850633944963287,0.03585063394496329,0.02681260881184508,0.00017214314357440107,0.0005012143480721872,0.13732118068987112,0.143900300349316,,,,,
TEST,M6-OPERATING-POINT_m0p5_s215_EC,M6_OPERATING_POINT,0.5,215,E-C,R1_ORACLE_RECENTERED,NA,0,0,1.1821575517529773e-07,1.1821575517529774e-05,1.480854475317686e-05,2.7651967381503116e-07,3.79827350247439e-07,6.047428998211472e-05,0.00012288342442195988,,,,,
TEST,M6-OPERATING-POINT_m0p5_s215_EC,M6_OPERATING_POINT,0.5,215,E-C,R2A_ONLINE_OFFSET_ONLY,ALWAYS_RECENTER,60,1,0.0003529135826281819,0.03529135826281819,0.02589735359968509,0.00017973289564206327,0.0004886615508173511,0.12582941789207583,0.14922785276617392,-11.196393531641277,0.05228820554312851,1.0,1.0,1.0
TEST,M6-OPERATING-POINT_m0p5_s215_EC,M6_OPERATING_POINT,0.5,215,E-C,R2A_ONLINE_OFFSET_ONLY,ADAPTIVE_RECENTER,60,1,0.00035850633944963287,0.03585063394496329,0.02681260881184508,0.00017214314357440107,0.0005012143480721872,0.13732118068987112,0.143900300349316,-5.580283959779909,0.00037985612029801653,1.0,1.0,1.0
TEST,M6-OPERATING-POINT_m0p5_s216_ED,M6_OPERATING_POINT,0.5,216,E-D,R0_FROZEN_B2,NA,0,0,0.0007976287460853906,0.07976287460853906,0.059667709851244546,0.0003668414645783743,0.0011099112010049413,0.31086920192471656,0.3172202173238112,,,,,
TEST,M6-OPERATING-POINT_m0p5_s216_ED,M6_OPERATING_POINT,0.5,216,E-D,R1_ORACLE_RECENTERED,NA,0,0,1.460483161711676e-05,0.001460483161711676,0.0013694227300378274,3.271914037671914e-05,4.0645319295382365e-05,0.004191669697489535,0.011577536828443862,,,,,
TEST,M6-OPERATING-POINT_m0p5_s216_ED,M6_OPERATING_POINT,0.5,216,E-D,R2A_ONLINE_OFFSET_ONLY,ALWAYS_RECENTER,60,1,0.0007692894241149521,0.07692894241149521,0.05750598021723909,0.00034923800537375394,0.0010677940772932145,0.26336600229525514,0.3477335638684267,-11.093389305379334,0.25829665806701324,1.0,1.0,1.0
TEST,M6-OPERATING-POINT_m0p5_s216_ED,M6_OPERATING_POINT,0.5,216,E-D,R2A_ONLINE_OFFSET_ONLY,ADAPTIVE_RECENTER,60,1,0.0007976287460853906,0.07976287460853906,0.059667709851244546,0.0003668414645783743,0.0011099112010049413,0.31086920192471656,0.3172202173238112,-5.579531830434326,0.0018841148114663473,1.0,1.0,1.0
TEST,M6-OPERATING-POINT_m0p5_s217_EA,M6_OPERATING_POINT,0.5,217,E-A,R0_FROZEN_B2,NA,0,0,0.0011339333487293054,0.11339333487293053,0.08401387123438837,0.0005542659871823646,0.0015753622508544929,0.4315034739029825,0.46968012919881597,,,,,
TEST,M6-OPERATING-POINT_m0p5_s217_EA,M6_OPERATING_POINT,0.5,217,E-A,R1_ORACLE_RECENTERED,NA,0,0,6.123350561185017e-05,0.006123350561185017,0.007362955550704491,0.0001576166721899076,0.0002040520151327943,0.014888725373782111,0.05751381600985014,,,,,
TEST,M6-OPERATING-POINT_m0p5_s217_EA,M6_OPERATING_POINT,0.5,217,E-A,R2A_ONLINE_OFFSET_ONLY,ALWAYS_RECENTER,60,1,0.0010804516802817728,0.10804516802817728,0.08205698496207257,0.00047169555771580876,0.0015149113958097332,0.3744049112134777,0.51952736108596,-10.956374153354641,0.5323269621163957,0.9663239985820631,1.0,1.0
TEST,M6-OPERATING-POINT_m0p5_s217_EA,M6_OPERATING_POINT,0.5,217,E-A,R2A_ONLINE_OFFSET_ONLY,ADAPTIVE_RECENTER,60,1,0.0011272525134854135,0.11272525134854135,0.0855552588869223,0.0005263953113580524,0.0015918608686278756,0.425966897623933,0.5057911090382224,-7.41868065950477,0.24992716478054175,0.9645515774548032,0.9961006735200284,0.9968096419709322
TEST,M6-OPERATING-POINT_m0p5_s218_EB,M6_OPERATING_POINT,0.5,218,E-B,R0_FROZEN_B2,NA,0,0,0.0003583586662853199,0.03583586662853199,0.02683064919314984,0.00016996053188809268,0.0005007804445935393,0.1371179159336282,0.1435240719980172,,,,,
TEST,M6-OPERATING-POINT_m0p5_s218_EB,M6_OPERATING_POINT,0.5,218,E-B,R1_ORACLE_RECENTERED,NA,0,0,2.637918832017206e-06,0.0002637918832017206,0.0003244954259976359,5.507015784823384e-06,7.931537911674842e-06,0.0007821370449585738,0.00194138770411539,,,,,
TEST,M6-OPERATING-POINT_m0p5_s218_EB,M6_OPERATING_POINT,0.5,218,E-B,R2A_ONLINE_OFFSET_ONLY,ALWAYS_RECENTER,60,1,0.00036585225601827516,0.03658522560182752,0.02660870352466895,0.00019691021305888971,0.0005068068075240203,0.1294020433386497,0.14075628465422077,-11.194786953119998,0.05550136258568289,1.0,1.0,1.0
TEST,M6-OPERATING-POINT_m0p5_s218_EB,M6_OPERATING_POINT,0.5,218,E-B,R2A_ONLINE_OFFSET_ONLY,ADAPTIVE_RECENTER,60,1,0.0003583586662853199,0.03583586662853199,0.02683064919314984,0.00016996053188809268,0.0005007804445935393,0.1371179159336282,0.1435240719980172,-5.580284944071074,0.000377887537970398,1.0,1.0,1.0
TEST,M6-OPERATING-POINT_m0p5_s219_EC,M6_OPERATING_POINT,0.5,219,E-C,R0_FROZEN_B2,NA,0,0,0.00035847503782351545,0.03584750378235155,0.026801997844540133,0.00017247686720614142,0.0005011532452566798,0.13738396201614575,0.14382297463683386,,,,,
TEST,M6-OPERATING-POINT_m0p5_s219_EC,M6_OPERATING_POINT,0.5,219,E-C,R1_ORACLE_RECENTERED,NA,0,0,1.355969392253616e-07,1.3559693922536159e-05,1.7003121710699942e-05,3.1686328830286326e-07,4.356536087236865e-07,6.91914615705651e-05,0.0001408807338726366,,,,,
TEST,M6-OPERATING-POINT_m0p5_s219_EC,M6_OPERATING_POINT,0.5,219,E-C,R2A_ONLINE_OFFSET_ONLY,ALWAYS_RECENTER,60,1,0.0003529416423555394,0.03529416423555394,0.02589065574539545,0.00018016252726795604,0.0004887100566430787,0.12589959807683945,0.149222094806752,-11.196389576021764,0.05229611678215014,1.0,1.0,1.0
TEST,M6-OPERATING-POINT_m0p5_s219_EC,M6_OPERATING_POINT,0.5,219,E-C,R2A_ONLINE_OFFSET_ONLY,ADAPTIVE_RECENTER,60,1,0.00035847503782351545,0.03584750378235155,0.026801997844540133,0.00017247686720614142,0.0005011532452566798,0.13738396201614575,0.14382297463683386,-5.580283929483824,0.00037991671247039957,1.0,1.0,1.0
TEST,M6-OPERATING-POINT_m0p5_s220_ED,M6_OPERATING_POINT,0.5,220,E-D,R0_FROZEN_B2,NA,0,0,0.0008462224972658149,0.08462224972658149,0.06327074780906389,0.0003896901118404862,0.0011771507594509744,0.3287884101540393,0.3374233604170613,,,,,
TEST,M6-OPERATING-POINT_m0p5_s220_ED,M6_OPERATING_POINT,0.5,220,E-D,R1_ORACLE_RECENTERED,NA,0,0,1.7548098933817107e-05,0.0017548098933817108,0.001660961832717185,4.0042129122942394e-05,4.9585648192553994e-05,0.004945985143587745,0.014126165752104352,,,,,
TEST,M6-OPERATING-POINT_m0p5_s220_ED,M6_OPERATING_POINT,0.5,220,E-D,R2A_ONLINE_OFFSET_ONLY,ALWAYS_RECENTER,60,1,0.0008154974197085626,0.08154974197085627,0.061024750617914486,0.0003682113490953998,0.0011323397309053963,0.27881390831970615,0.3700393149826468,-11.076976058394216,0.2911231520372453,1.0,1.0,1.0
TEST,M6-OPERATING-POINT_m0p5_s220_ED,M6_OPERATING_POINT,0.5,220,E-D,R2A_ONLINE_OFFSET_ONLY,ADAPTIVE_RECENTER,60,1,0.000896849939488284,0.0896849939488284,0.06608709977029795,0.0005087217164501164,0.0012680434175683895,0.33109406287013576,0.3506768488742741,-5.772286761814589,0.12529735966932676,0.9748316199929103,0.9929103154909606,0.9950372208436724
TEST,M6-OPERATING-POINT_m1p0_s201_EA,M6_OPERATING_POINT,1.0,201,E-A,R0_FROZEN_B2,NA,0,0,0.0011114260107583243,0.11114260107583243,0.0830167287521974,0.0005218502865011995,0.001547850357255952,0.4305065399704034,0.4427014387387734,,,,,
TEST,M6-OPERATING-POINT_m1p0_s201_EA,M6_OPERATING_POINT,1.0,201,E-A,R1_ORACLE_RECENTERED,NA,0,0,2.3156980537375006e-05,0.0023156980537375007,0.0022252847342000065,5.2800382208634814e-05,6.575411516119633e-05,0.006128529599650653,0.018161006188248348,,,,,
