traj,method,lag,tve,TVE_fraction,TVE_percent,complex_rmse,angle_rmse,vm_rmse,re_rmse,im_rmse,p95_tve,worst_bus
TEST_82,B2_KALMAN,0,7.597675618826193e-08,7.597675618826193e-08,7.597675618826194e-06,3.0348354648202084e-07,1.2112393573176813e-05,2.1623641139444047e-07,2.0670484712127696e-07,2.2220569111045383e-07,2.0786883248289435e-07,26
TEST_83,B0_NOMINAL,0,0.0022839890290758166,0.0022839890290758166,0.22839890290758166,0.003027354085275383,0.1693354223826075,1.7099092381163242e-05,0.00035715072635820577,0.0030062129193214773,0.0057430212189506806,1
TEST_83,B1_SNAPSHOT_WLS,0,6.660495475596877e-05,6.660495475596877e-05,0.006660495475596877,0.00010331780307373234,0.0055548701852173666,3.452363023192975e-05,3.4770642052834585e-05,9.729116549418136e-05,0.00020440661595809488,25
TEST_83,B2_KALMAN,0,6.567284138861933e-05,6.567284138861933e-05,0.006567284138861933,9.123663480352449e-05,0.004932660183702591,2.8613690866198883e-05,2.7469625190201025e-05,8.700312191054738e-05,0.00025436706458455176,26
TEST_84,B0_NOMINAL,0,0.006413396515707291,0.006413396515707291,0.6413396515707291,0.008383871308559368,0.4689882822088288,5.1531736489360924e-05,0.00101021767304331,0.00832278549354457,0.01561478006447015,1
TEST_84,B1_SNAPSHOT_WLS,0,0.0002168371236472092,0.0002168371236472092,0.02168371236472092,0.0003221486280665479,0.017241895692691377,0.00011158673157180281,0.00011079730461300694,0.00030249577824434436,0.0006684214685582069,25
TEST_84,B2_KALMAN,0,0.0002195905033441174,0.0002195905033441174,0.02195905033441174,0.0003048451756912258,0.01646534864405302,9.65098201807713e-05,9.30316464743568e-05,0.00029030276246788396,0.0008559388904691341,25
TEST_85,B0_NOMINAL,0,0.0003693318565891155,0.0003693318565891155,0.03693318565891155,0.0005282236870771699,0.02953758879735909,2.5147655596493716e-06,6.105477706570284e-05,0.0005246833119004808,0.0010784604440400216,22
TEST_85,B1_SNAPSHOT_WLS,0,2.7901061534877046e-06,2.7901061534877046e-06,0.0002790106153487705,1.3671818514838646e-05,0.0007660558011031879,2.3569830691851795e-06,2.9667071402363116e-06,1.3346058228808823e-05,1.5466081347349322e-05,26
TEST_85,B2_KALMAN,0,1.8065533747528226e-08,1.8065533747528226e-08,1.8065533747528226e-06,4.6590327476383907e-08,1.7995871330814305e-06,3.419416329013128e-08,3.3219431076589774e-08,3.26669253726823e-08,6.226117515421676e-08,26
TEST_86,B0_NOMINAL,0,0.006134837249245955,0.006134837249245955,0.6134837249245956,0.008131433837777678,0.4548402442585298,4.595370362289148e-05,0.0009776931051923836,0.008072442780857296,0.015426330046742358,1
TEST_86,B1_SNAPSHOT_WLS,0,0.00017892183616765805,0.00017892183616765805,0.017892183616765804,0.00027740396507363067,0.01490891709210921,9.301854377765218e-05,9.329822509650579e-05,0.0002612439492742633,0.0005492221179611092,25
TEST_86,B2_KALMAN,0,0.00017608959816614833,0.00017608959816614833,0.01760895981661483,0.0002443745542668342,0.013195460860512449,7.756145527811103e-05,7.474906735242401e-05,0.00023266177103911306,0.0006866448764679919,25
TEST_87,B0_NOMINAL,0,0.004538020936974509,0.004538020936974509,0.45380209369745084,0.005960115370365097,0.33339555519193537,3.5561424526564266e-05,0.0007114769737126047,0.005917497422385499,0.011169645371095467,1
TEST_87,B1_SNAPSHOT_WLS,0,0.00014617818759105883,0.00014617818759105883,0.014617818759105882,0.00021990294265692033,0.011785418202476488,7.538325396813897e-05,7.515954855633312e-05,0.00020665997786214191,0.0004501183951149215,25
TEST_87,B2_KALMAN,0,0.00014691916178238897,0.00014691916178238897,0.014691916178238897,0.0002040180260479943,0.011024510933585346,6.430429071970861e-05,6.187556671789502e-05,0.00019440876831012385,0.0005711009174631645,25
TEST_88,B0_NOMINAL,0,0.001116670257931451,0.001116670257931451,0.11166702579314511,0.0015970868558215256,0.0893067896005636,7.600931259930829e-06,0.00018380088389881002,0.0015864752314851632,0.0032607031337645305,22
TEST_88,B1_SNAPSHOT_WLS,0,8.438011364108022e-06,8.438011364108022e-06,0.0008438011364108022,4.134964336862106e-05,0.0023171045254736775,7.102746048939717e-06,9.013132771751118e-06,4.035537689516644e-05,4.676396307450249e-05,26
TEST_88,B2_KALMAN,0,9.862228747787222e-08,9.862228747787222e-08,9.862228747787222e-06,4.0675367745931956e-07,1.630217031907094e-05,2.886346169150913e-07,2.7553730941117306e-07,2.992118735096113e-07,2.467720233396966e-07,26
TEST_89,B0_NOMINAL,0,0.0035959496454311046,0.0035959496454311046,0.35959496454311046,0.004766297222941239,0.26660475864832067,2.6926113730306527e-05,0.0005659280507999797,0.004732580127027445,0.009042003560957822,1
TEST_89,B1_SNAPSHOT_WLS,0,0.00010486780067941845,0.00010486780067941845,0.010486780067941844,0.0001626432304113568,0.008743363912773942,5.441191310640336e-05,5.472320989078998e-05,0.0001531606695528922,0.0003218573244705175,25
TEST_89,B2_KALMAN,0,0.00010333216423625325,0.00010333216423625325,0.010333216423625325,0.00014349698304309512,0.007755209347700671,4.51660393174134e-05,4.342054819702768e-05,0.000136770026455872,0.00040141177896948186,26
TEST_9,B0_NOMINAL,0,0.0007337976330442936,0.0007337976330442936,0.07337976330442936,0.0008758529471453595,0.04901704374185718,1.0269620602121347e-05,0.00010487772369358426,0.000869551061235661,0.0013502200716360457,1
TEST_9,B1_SNAPSHOT_WLS,0,5.268161544972904e-05,5.268161544972904e-05,0.005268161544972904,7.234478688328127e-05,0.0038555474972504795,2.5737049674719542e-05,2.4822449526656717e-05,6.795302928261524e-05,0.00015328064504614044,25
TEST_9,B2_KALMAN,0,5.5748931256077497e-05,5.5748931256077497e-05,0.00557489312560775,7.751610409786002e-05,0.004192573269871197,2.4213706581357212e-05,2.3203916451064615e-05,7.396164313914534e-05,0.0002144012057543809,26
TEST_90,B0_NOMINAL,0,0.00618716759843132,0.00618716759843132,0.618716759843132,0.008159469951886794,0.4564180656731398,4.749456192523046e-05,0.0009815807594372118,0.008100212905130714,0.015380482538610943,1
TEST_90,B1_SNAPSHOT_WLS,0,0.00019078038418685425,0.00019078038418685425,0.019078038418685425,0.0002905478418385615,0.01558834373592556,9.878519812458604e-05,9.867689411542664e-05,0.0002732780982164114,0.0005893100221832254,25
TEST_90,B2_KALMAN,0,0.00019001537841413477,0.00019001537841413477,0.019001537841413476,0.00026373701625466553,0.014242860416406312,8.360707692281915e-05,8.057793453011602e-05,0.0002511262833909944,0.0007411207345234044,25
TEST_91,B0_NOMINAL,0,0.0011616161429443097,0.0011616161429443097,0.11616161429443096,0.0016613700364551689,0.09290139725283346,7.906715608984023e-06,0.00019114922133051533,0.0016503370483679349,0.003391945609406267,22
TEST_91,B1_SNAPSHOT_WLS,0,8.777775873815232e-06,8.777775873815232e-06,0.0008777775873815232,4.3014781308403485e-05,0.0024104268849504916,7.38715582439923e-06,9.37862193228815e-06,4.197991021501811e-05,4.864635628514051e-05,26
TEST_91,B2_KALMAN,0,1.0596283196263658e-07,1.0596283196263658e-07,1.0596283196263657e-05,4.402621329169872e-07,1.7663476642822152e-05,3.1209231481884985e-07,2.97827950095794e-07,3.242364227263065e-07,2.570638419883795e-07,26
TEST_92,B0_NOMINAL,0,0.0036760468944387684,0.0036760468944387684,0.3676046894438768,0.004872461963839429,0.27254321522264474,2.7526187431962102e-05,0.0005787614886836868,0.004837966590240018,0.00924341377517062,1
TEST_92,B1_SNAPSHOT_WLS,0,0.00010720390093856169,0.00010720390093856169,0.01072039009385617,0.00016626462507078507,0.0089379719137194,5.562748117122022e-05,5.594090134231218e-05,0.0001565712013971229,0.00032902873268362713,25
TEST_92,B2_KALMAN,0,0.00010562989250667736,0.00010562989250667736,0.010562989250667735,0.00014668441255469576,0.007927277750581396,4.61801822887508e-05,4.439915841261694e-05,0.0001398035465171307,0.0004103807808180872,26
TEST_93,B0_NOMINAL,0,0.0010508971042037436,0.0010508971042037436,0.10508971042037436,0.0012744255567368164,0.07131620963151349,1.3293082777997713e-05,0.00015200664815794005,0.001265327814670859,0.0020557659393864664,1
TEST_93,B1_SNAPSHOT_WLS,0,6.710277543082793e-05,6.710277543082793e-05,0.006710277543082793,9.264690222578422e-05,0.004935648469254455,3.3071485108329235e-05,3.198304889625008e-05,8.695132589750485e-05,0.00019430626605010625,25
TEST_93,B2_KALMAN,0,7.107772146895757e-05,7.107772146895757e-05,0.007107772146895757,9.882568793722259e-05,0.0053450098966031905,3.0878382467002064e-05,2.9601182654039846e-05,9.428831625258493e-05,0.0002734751458382269,26
TEST_94,B0_NOMINAL,0,0.0011652416388366644,0.0011652416388366644,0.11652416388366643,0.001666555349280178,0.09319135120420047,7.931380723047456e-06,0.00019174179845089746,0.0016554883916660942,0.003402532098871238,22
TEST_94,B1_SNAPSHOT_WLS,0,8.805182918590285e-06,8.805182918590285e-06,0.0008805182918590284,4.314910004023837e-05,0.0024179547989984698,7.410092345883864e-06,9.408112734028678e-06,4.2110951652347e-05,4.8798199461355475e-05,26
TEST_94,B2_KALMAN,0,1.0656764852724055e-07,1.0656764852724055e-07,1.0656764852724056e-05,4.430236292610977e-07,1.7775691339518526e-05,3.140250106427945e-07,2.9966426615121215e-07,3.262993467289354e-07,2.5857441647217534e-07,26
TEST_95,B0_NOMINAL,0,0.00605139706247311,0.00605139706247311,0.605139706247311,0.008020840003824492,0.4486538773455535,4.5328143258579414e-05,0.000963995370256255,0.007962699749022048,0.015216506458377096,1
TEST_95,B1_SNAPSHOT_WLS,0,0.00017648788251567007,0.00017648788251567007,0.01764878825156701,0.000273633304487274,0.014706386822042386,9.174724306053708e-05,9.203117081490602e-05,0.0002576925472788509,0.0005417482159392739,25
TEST_95,B2_KALMAN,0,0.00017370078657502792,0.00017370078657502792,0.017370078657502792,0.000241063947278756,0.013017118626525609,7.648764014825878e-05,7.370849631249449e-05,0.0002295188102290656,0.0006773011735063975,25
TEST_96,B0_NOMINAL,0,0.0015025130883296717,0.0015025130883296717,0.15025130883296717,0.0019077459135026602,0.10673039632347964,1.4279976749583126e-05,0.00022558608368209484,0.0018943614727224248,0.0033939844613382914,1
TEST_96,B1_SNAPSHOT_WLS,0,6.667701587566809e-05,6.667701587566809e-05,0.006667701587566809,9.459125622312009e-05,0.0050429438997426955,3.3661545238216625e-05,3.295934930015821e-05,8.866333541875195e-05,0.00019352516820197698,25
TEST_96,B2_KALMAN,0,6.975539402434222e-05,6.975539402434222e-05,0.006975539402434222,9.696687502388029e-05,0.005244019715253588,3.032360048928903e-05,2.9083661417594362e-05,9.250251613033859e-05,0.0002689738902316601,26
TEST_97,B0_NOMINAL,0,0.0016641436833046655,0.0016641436833046655,0.16641436833046655,0.002380105491245571,0.13309180894510927,1.132481000563847e-05,0.0002730503068915918,0.0023643911857735653,0.004859328347155822,22
TEST_97,B1_SNAPSHOT_WLS,0,1.2577302007007484e-05,1.2577302007007484e-05,0.0012577302007007484,6.163654303182348e-05,0.003454149797522985,1.055927750597175e-05,1.3479346700145244e-05,6.0144581214363034e-05,6.969376381535603e-05,26
TEST_97,B2_KALMAN,0,2.0788965277799703e-07,2.0788965277799703e-07,2.0788965277799703e-05,9.06463280458301e-07,3.664753289195234e-05,6.376378456749204e-07,6.067340793537943e-07,6.734607900761024e-07,4.00877326913804e-07,26
TEST_98,B0_NOMINAL,0,0.0019006337341548687,0.0019006337341548687,0.19006337341548687,0.0025192317506478137,0.14091334683736306,1.4228326394901383e-05,0.00029665005313036906,0.0025017048905595952,0.004779070525891913,1
TEST_98,B1_SNAPSHOT_WLS,0,5.542507893110276e-05,5.542507893110276e-05,0.005542507893110276,8.59798762362183e-05,0.004622872956970538,2.8720173475551635e-05,2.8937809336302455e-05,8.096383333570134e-05,0.00017009249648695032,25
TEST_98,B2_KALMAN,0,5.46601829204482e-05,5.46601829204482e-05,0.00546601829204482,7.59468501250877e-05,0.004106426821054571,2.3795680074445826e-05,2.2834620217905146e-05,7.243275614959415e-05,0.00021148573016779878,26
TEST_99,B0_NOMINAL,0,0.0038083407591344657,0.0038083407591344657,0.3808340759134466,0.004993360930577211,0.2793186579360519,3.0103468516542883e-05,0.0005940803080423272,0.004957894913227917,0.009337158339374532,1
TEST_99,B1_SNAPSHOT_WLS,0,0.00012484560416246515,0.00012484560416246515,0.012484560416246515,0.00018695476197608355,0.010015599425255258,6.427996103482171e-05,6.40378199995111e-05,0.00017564521238919173,0.00038528544612164746,25
TEST_99,B2_KALMAN,0,0.0001259089620686117,0.0001259089620686117,0.01259089620686117,0.000174879280690126,0.00945200852539459,5.500420689458798e-05,5.2887500078107115e-05,0.0001666903571001757,0.0004887275607923412,26
